study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,year,performance,final_grade
8.5,98.6,65.1,4,2,6.4,86.8,17,2021,High,74.6
5.2,84.4,49.9,2,2,5.6,86.5,17,2021,Low,54.5
0.0,71.5,72.4,3,2,6.5,71.1,19,2021,Low,59.2
11.7,86.4,34.8,2,2,4.6,72.1,16,2021,High,53.3
2.5,73.6,66.5,3,2,6.2,64.9,16,2021,Low,61.2
1.9,70.3,68.3,3,3,5.8,91.8,16,2021,Low,61.7
8.6,63.8,80.7,4,2,7.7,61.4,18,2021,Medium,76.3
12.0,55.5,83.6,3,1,6.2,93.3,15,2021,High,74.1
9.5,74.5,59.9,5,1,8.1,81.7,15,2021,High,71.0
7.4,82.2,65.6,2,0,8.7,77.2,16,2021,Medium,58.5
7.5,78.6,55.7,5,2,7.9,66.2,17,2021,High,61.1
8.1,74.2,50.0,3,3,6.7,53.6,17,2021,Medium,68.6
7.9,66.8,73.0,4,3,7.2,66.3,15,2021,High,79.0
6.7,88.5,47.6,3,1,5.2,72.1,19,2021,Low,48.3
6.3,61.6,61.4,2,5,6.8,35.4,19,2021,Medium,62.9
5.8,90.9,52.1,5,2,6.0,74.4,16,2021,High,60.5
4.1,66.0,76.8,3,4,7.8,94.6,18,2021,Low,61.1
5.3,69.5,96.8,4,3,10.1,88.2,17,2021,High,84.0
1.8,59.5,47.2,4,3,7.6,69.1,16,2021,Low,55.2
5.8,73.0,38.4,3,0,4.6,78.8,16,2021,Low,48.3
3.5,93.7,66.0,3,1,6.6,68.0,17,2021,Low,55.9
3.2,87.2,68.3,4,0,7.1,80.7,17,2021,Medium,65.3
6.4,93.7,71.5,2,3,7.1,100.0,16,2021,High,67.2
9.5,87.3,60.9,4,2,6.1,95.4,18,2021,High,72.6
8.3,64.5,64.8,5,3,7.3,87.4,17,2021,High,75.5
2.1,75.4,73.9,1,2,5.5,69.1,17,2021,Low,46.4
3.5,69.1,84.6,2,3,5.9,91.5,16,2021,Medium,71.2
8.4,98.6,36.7,4,1,7.8,47.6,17,2021,Medium,46.8
3.5,63.2,62.1,3,1,5.8,73.5,16,2021,Low,56.4
5.4,92.5,71.4,3,2,7.6,88.5,17,2021,Medium,64.7
7.4,92.5,53.3,2,2,5.4,91.3,18,2021,Low,49.6
3.6,100.0,95.7,3,2,9.1,90.1,18,2021,High,80.1
6.3,74.3,57.8,2,3,6.1,83.3,16,2021,Low,59.0
2.7,90.0,67.3,3,0,6.7,74.5,17,2021,Low,54.6
4.5,100.0,76.9,4,2,7.4,87.7,19,2021,High,63.7
6.8,71.4,58.5,3,3,6.3,60.8,17,2021,Medium,61.5
2.0,58.5,38.5,3,0,7.2,62.8,15,2021,Low,31.5
7.1,53.7,61.1,5,4,7.7,79.1,17,2021,High,62.7
6.0,90.0,84.5,4,5,8.2,81.1,15,2021,High,84.1
7.4,53.6,62.6,4,0,7.9,45.1,18,2021,Low,51.1
6.6,74.8,54.5,3,1,6.8,86.2,17,2021,Low,59.5
9.4,86.1,82.8,4,2,6.8,91.9,16,2021,High,91.8
6.3,82.6,62.7,1,3,9.8,76.6,15,2021,Low,59.6
4.9,86.0,59.8,2,2,8.1,100.0,16,2021,Low,59.1
6.3,83.1,70.4,3,3,5.9,65.7,19,2021,High,78.1
7.4,97.9,80.3,3,3,7.1,71.5,15,2021,High,69.1
6.1,66.7,100.0,4,1,6.6,70.9,17,2021,Medium,78.8
6.1,70.5,81.2,3,3,6.8,76.6,19,2021,High,77.4
4.2,69.2,86.6,4,3,5.5,72.1,16,2021,Low,70.7
4.3,91.6,59.9,4,2,6.5,52.7,17,2021,Low,66.0
2.5,92.6,51.6,4,4,9.2,68.2,17,2021,Medium,62.3
10.4,86.3,69.0,3,3,7.7,76.2,17,2021,High,69.4
2.9,96.6,69.7,4,1,4.0,100.0,16,2021,Low,66.9
4.3,63.5,50.7,3,2,8.5,100.0,15,2021,Low,60.1
4.2,100.0,65.2,2,2,8.3,100.0,17,2021,Low,65.5
8.2,100.0,74.4,5,0,6.6,64.0,19,2021,High,71.0
5.3,90.3,73.8,2,5,7.9,65.5,15,2021,High,65.6
9.1,100.0,76.1,2,1,6.0,75.1,16,2021,High,71.3
4.3,56.8,72.7,5,3,6.4,100.0,16,2021,Medium,68.4
6.7,72.7,59.9,3,2,8.8,75.0,18,2021,Medium,67.1
3.9,69.7,59.8,4,0,6.7,54.1,16,2021,Low,52.8
11.4,90.1,48.8,3,4,4.8,69.0,18,2021,High,67.2
3.0,65.3,96.6,3,4,6.9,91.6,15,2021,Medium,66.0
6.8,90.6,68.2,3,2,6.9,90.4,19,2021,High,72.8
7.6,99.2,64.4,3,1,8.4,74.4,17,2021,High,64.6
7.0,89.7,53.1,3,1,7.0,90.3,17,2021,Medium,62.4
5.5,84.0,100.0,4,2,6.5,37.1,16,2021,High,73.8
5.7,66.2,50.8,3,1,8.3,79.9,18,2021,Low,59.2
6.1,68.1,61.1,5,2,7.1,93.5,16,2021,High,67.4
5.6,97.5,74.7,1,5,6.1,63.0,15,2021,Medium,63.9
8.4,90.9,77.6,3,2,8.4,62.9,16,2021,High,74.4
11.5,79.5,83.3,4,4,7.2,44.4,18,2021,High,78.3
4.6,74.1,96.9,5,3,7.0,100.0,18,2021,High,84.4
2.6,51.6,76.1,1,2,7.2,65.0,17,2021,Low,56.2
5.8,65.0,51.1,4,4,5.7,82.3,17,2021,Medium,49.0
12.0,100.0,63.9,5,2,6.4,88.9,15,2021,High,74.7
4.0,62.1,72.9,3,4,7.0,100.0,18,2021,Low,61.2
10.1,82.7,100.0,5,1,6.8,75.2,18,2021,High,93.9
10.2,94.1,45.6,1,1,8.5,68.3,17,2021,Medium,64.2
4.6,62.4,87.2,4,4,7.3,81.1,17,2021,High,82.5
7.4,82.6,70.9,5,2,8.0,100.0,19,2021,High,78.3
10.1,93.1,81.4,4,4,7.0,74.9,18,2021,High,78.4
5.1,80.2,66.4,3,4,8.3,60.8,17,2021,High,66.0
5.5,100.0,54.5,1,0,7.5,50.3,16,2021,Low,50.3
4.5,56.6,80.0,5,2,7.0,56.0,17,2021,Low,61.2
3.5,94.8,78.5,3,2,7.0,93.6,17,2021,Medium,56.4
4.4,77.6,83.6,1,3,5.9,72.2,16,2021,Low,66.0
2.9,90.8,67.8,4,3,7.6,67.1,16,2021,Medium,59.6
6.1,86.2,58.4,3,1,7.0,65.1,17,2021,Low,58.5
4.1,69.7,43.1,2,2,6.4,79.5,17,2021,Low,62.1
6.6,83.2,81.1,3,3,8.3,73.7,17,2021,High,71.6
2.1,54.0,74.8,2,1,5.5,73.1,16,2021,Low,53.8
6.8,88.4,52.5,4,3,6.5,100.0,18,2021,Medium,66.2
8.1,84.2,59.4,4,3,8.2,100.0,17,2021,High,67.6
1.0,88.9,60.5,3,4,7.4,49.0,15,2021,Low,58.5
6.9,94.8,44.3,4,2,6.9,83.9,16,2021,Medium,56.1
9.1,85.1,54.9,5,1,7.3,64.0,18,2021,High,68.0
3.0,82.1,49.9,4,2,7.2,73.5,18,2021,Medium,52.0
10.2,67.7,61.4,1,0,5.2,83.6,16,2021,Low,63.5
7.0,70.0,56.2,4,5,6.6,74.2,19,2021,Medium,53.5
4.2,96.6,42.0,3,0,8.9,82.1,15,2021,Low,53.3
5.9,100.0,100.0,4,3,6.2,90.1,19,2021,High,79.8
7.4,76.7,88.0,4,2,6.6,83.3,16,2021,High,79.9
6.2,80.6,55.5,3,2,6.4,66.4,15,2021,Medium,58.6
7.3,67.3,72.4,5,0,6.9,66.7,17,2021,Medium,61.6
3.7,96.4,74.7,2,3,6.3,52.1,16,2021,Low,66.8
6.4,89.3,87.1,4,2,7.6,62.6,17,2021,High,78.9
2.5,100.0,54.9,1,1,7.2,100.0,18,2021,Low,48.5
5.7,67.7,85.5,5,4,7.9,63.7,18,2021,High,80.0
3.7,74.7,59.2,2,2,5.7,56.5,17,2021,Low,43.3
4.2,83.2,46.6,2,2,6.6,83.8,17,2021,Low,41.7
9.1,89.1,79.6,3,2,6.7,76.0,15,2021,High,80.4
8.7,77.0,88.7,3,1,7.5,74.5,15,2021,High,74.0
7.5,67.8,100.0,3,4,6.0,100.0,17,2021,High,73.7
3.3,92.3,48.8,4,2,8.1,87.9,15,2021,Low,50.4
5.2,90.1,79.2,3,0,8.4,68.5,18,2021,Low,58.8
9.0,67.2,61.4,1,2,5.8,70.4,17,2021,Low,59.2
6.4,99.0,80.5,3,3,6.4,69.0,16,2021,Medium,68.4
11.8,96.4,44.5,4,2,6.4,93.7,17,2021,High,70.2
7.0,81.9,47.8,4,3,10.2,72.5,16,2021,Medium,60.1
6.5,81.1,55.6,4,0,6.5,45.7,17,2021,Low,60.7
5.2,87.8,69.3,4,1,9.0,77.1,18,2021,Medium,66.6
6.3,67.9,57.7,3,3,5.5,50.3,17,2021,Low,61.0
5.6,80.4,78.5,2,0,5.8,100.0,15,2021,Low,68.1
7.8,49.9,84.4,3,4,6.2,60.6,18,2021,Medium,69.4
8.4,92.3,77.6,4,0,6.0,75.1,16,2021,High,67.3
4.0,58.1,93.9,5,3,6.7,82.6,18,2021,Medium,80.4
2.7,100.0,74.7,3,2,6.1,72.8,17,2021,Low,62.9
1.4,75.4,48.5,1,3,6.0,72.8,17,2021,Low,44.6
7.3,77.0,89.8,2,1,8.4,85.6,18,2021,High,71.8
3.2,71.2,58.3,3,0,8.5,100.0,18,2021,Low,53.0
0.6,76.0,82.6,4,1,8.1,91.8,15,2021,Low,63.2
7.0,99.9,93.2,2,1,7.6,100.0,16,2021,High,83.7
12.0,45.2,75.3,5,2,7.1,59.2,18,2021,High,78.8
6.0,97.9,44.1,3,2,6.4,83.7,15,2021,Medium,61.7
8.1,84.7,53.3,5,2,5.9,80.8,17,2021,High,66.7
6.2,63.1,89.2,4,3,7.4,84.3,18,2021,Medium,71.8
5.8,64.9,65.3,4,3,5.6,100.0,17,2021,Medium,64.4
8.3,100.0,69.3,4,3,5.8,74.0,18,2021,High,77.6
5.3,66.8,80.1,4,2,8.4,70.7,18,2021,Low,63.7
6.7,63.9,79.1,4,2,9.3,87.6,17,2021,Medium,69.6
6.8,95.9,72.5,4,2,7.5,46.0,18,2021,High,67.5
4.3,84.7,64.7,4,3,8.3,73.7,17,2021,Medium,61.2
8.5,66.9,63.0,5,1,6.7,75.6,17,2021,High,66.4
5.6,83.0,81.7,4,0,5.4,61.4,17,2021,Medium,65.2
4.1,65.6,76.9,4,3,7.7,97.0,18,2021,Medium,70.3
7.3,95.4,63.9,5,1,7.7,58.9,18,2021,High,61.4
3.8,94.9,85.3,3,4,7.1,75.6,16,2021,Medium,72.4
6.1,87.4,65.9,2,4,6.7,83.3,16,2021,Medium,65.0
6.0,85.1,54.4,3,0,8.2,100.0,19,2021,Low,45.7
8.7,100.0,55.9,3,1,5.8,77.8,17,2021,High,62.0
7.2,80.0,52.3,4,2,6.1,94.9,16,2021,High,64.5
5.9,63.5,63.6,3,3,5.8,90.6,17,2021,Low,61.3
8.0,86.3,87.7,4,1,7.1,80.2,19,2021,High,78.7
9.5,100.0,55.1,3,3,5.7,58.4,18,2021,High,69.9
7.4,65.8,71.0,1,2,6.2,52.2,18,2021,Low,59.7
6.0,74.9,57.5,4,2,6.2,79.9,16,2021,Low,56.8
2.7,85.8,63.8,4,0,6.7,68.2,18,2021,Low,54.2
3.3,79.2,43.8,2,3,5.2,94.5,17,2021,Low,53.3
5.2,66.2,64.5,4,1,7.1,91.4,18,2021,Medium,58.6
4.5,95.7,64.9,4,3,8.5,74.7,16,2021,Medium,62.4
5.5,100.0,76.6,2,2,7.2,57.2,15,2021,High,67.0
6.1,82.7,71.6,2,2,8.8,87.2,17,2021,Medium,64.5
7.3,67.3,48.8,5,4,8.6,59.7,16,2021,Medium,67.5
5.8,58.3,85.3,3,4,7.9,64.3,18,2021,Medium,73.5
7.2,83.6,71.4,3,2,7.1,60.4,19,2021,High,66.5
6.2,95.5,71.2,2,1,7.0,75.5,17,2021,Low,58.4
1.1,86.7,67.9,4,3,7.9,99.1,18,2021,Medium,65.0
3.7,80.0,59.7,4,2,6.5,77.9,17,2021,Low,53.5
5.6,71.8,71.5,4,1,4.7,70.0,18,2021,Medium,61.2
3.0,64.7,75.6,2,4,7.6,50.5,18,2021,Low,69.9
7.5,91.7,40.0,5,1,5.6,87.9,18,2021,Medium,54.1
9.8,92.8,59.4,3,0,5.8,64.0,17,2021,High,70.8
9.0,58.4,63.9,3,0,7.0,80.1,17,2021,Medium,71.5
5.5,100.0,72.1,3,3,6.9,71.6,18,2021,High,65.2
9.7,88.0,87.1,3,3,5.3,93.1,16,2021,High,77.3
6.4,99.6,55.7,5,2,7.2,75.2,18,2021,High,63.2
5.2,61.2,60.0,5,2,8.2,76.9,19,2021,Medium,55.5
4.5,60.9,59.8,3,2,5.6,86.7,17,2021,Low,55.4
5.2,77.9,55.2,5,3,8.5,100.0,18,2021,High,64.1
5.0,87.0,62.4,4,0,5.1,94.0,18,2021,Medium,64.4
6.4,100.0,80.3,5,4,9.5,76.4,17,2021,High,87.0
6.4,89.9,51.1,3,1,6.5,78.1,17,2021,Medium,64.0
6.0,76.6,74.8,4,5,7.2,68.6,18,2021,High,77.9
7.1,65.6,40.8,3,1,4.7,60.9,17,2021,Low,40.6
9.0,97.2,59.0,4,3,6.9,68.1,15,2021,High,70.8
8.4,66.5,62.7,1,1,7.3,64.1,18,2021,Low,64.3
2.3,100.0,94.8,4,0,6.9,89.8,17,2021,Medium,55.9
0.0,76.0,63.6,3,4,6.3,58.7,18,2021,Low,59.9
8.3,100.0,32.8,3,4,5.9,100.0,15,2021,Medium,54.3
2.6,89.5,36.0,4,2,8.4,91.5,15,2021,Low,46.2
5.4,78.1,68.5,5,3,7.0,78.4,19,2021,Medium,70.2
3.1,72.7,77.8,4,2,8.8,78.0,15,2021,Medium,75.7
1.5,75.2,74.0,5,4,6.4,68.0,18,2021,Medium,69.5
7.4,86.0,70.7,3,2,6.5,82.9,18,2021,High,68.8
7.9,81.1,86.6,3,2,8.0,97.6,18,2021,High,73.5
4.6,71.7,59.4,3,2,5.1,65.3,15,2021,Low,59.5
0.0,77.7,82.3,1,2,5.5,50.4,17,2021,Low,62.8
4.6,81.1,41.9,4,4,8.3,90.7,18,2021,Medium,54.5
7.0,50.2,53.5,4,1,5.6,83.8,17,2021,Low,51.3
2.3,86.4,39.1,4,1,4.8,57.8,17,2021,Low,57.8
6.5,66.3,63.6,4,2,9.2,64.8,17,2021,Low,63.9
6.0,63.9,67.3,4,3,5.3,62.5,15,2021,Low,67.1
7.4,56.4,69.8,2,1,7.2,65.0,18,2021,Low,52.2
6.3,54.9,69.0,2,2,7.1,72.2,18,2021,Low,54.1
3.6,61.0,53.2,4,4,4.0,73.2,19,2021,Low,54.9
9.0,70.1,65.0,3,1,6.7,66.3,17,2021,Medium,59.5
5.6,100.0,44.0,2,3,7.5,64.4,18,2021,Low,61.7
5.9,72.6,89.8,3,3,7.4,73.9,16,2021,Medium,78.2
3.7,82.5,63.1,4,2,8.1,81.0,17,2021,Medium,58.3
4.9,85.6,60.2,3,4,6.5,72.3,17,2021,Medium,69.0
3.8,81.8,93.4,4,3,7.9,98.9,19,2021,High,75.9
5.6,78.9,48.1,4,2,6.2,87.1,18,2021,Medium,72.2
10.3,63.3,50.0,3,2,5.3,49.4,19,2021,Medium,58.4
2.6,100.0,50.5,4,3,5.4,87.4,18,2021,Medium,63.8
2.0,100.0,66.9,4,2,5.2,88.9,18,2021,Medium,72.2
9.7,56.4,74.9,4,4,8.2,70.2,15,2021,High,79.0
5.5,65.7,79.8,4,2,5.2,51.1,18,2021,Low,67.1
4.3,76.1,100.0,1,1,7.3,78.1,17,2021,Low,68.5
8.6,66.5,32.0,4,1,6.7,77.9,16,2021,Medium,55.4
4.5,87.1,77.7,3,0,6.9,57.8,15,2021,Low,58.2
10.6,69.8,59.1,5,0,8.6,51.9,17,2021,High,68.7
7.7,100.0,58.6,4,4,6.5,76.4,16,2021,High,66.6
4.8,96.7,58.1,4,3,7.7,73.8,17,2021,Medium,53.0
11.4,83.0,53.5,3,3,7.0,70.5,17,2021,High,65.6
4.5,94.4,95.0,3,3,6.8,76.5,19,2021,High,84.5
7.9,95.5,81.5,3,3,9.8,58.2,18,2021,High,81.1
6.7,72.1,68.4,3,2,5.3,70.2,17,2021,Low,61.2
9.3,68.6,89.6,3,4,8.5,87.6,16,2021,High,88.0
9.9,81.1,43.8,3,2,7.8,71.7,16,2021,Medium,56.0
6.1,92.1,46.7,2,4,6.4,47.9,16,2021,Low,42.8
4.1,81.9,33.2,5,3,9.0,69.5,15,2021,Medium,42.5
7.1,57.9,56.8,2,1,4.8,58.7,19,2021,Low,45.6
4.3,68.8,70.6,5,2,6.4,82.8,17,2021,Low,63.3
11.0,79.0,69.6,5,2,5.5,83.7,15,2021,High,72.3
6.3,78.9,70.4,3,1,7.5,48.1,16,2021,Low,63.5
5.1,100.0,45.4,4,2,5.7,91.7,17,2021,High,69.3
6.5,60.6,80.9,3,2,7.5,58.0,17,2021,Low,60.1
2.6,87.1,71.8,4,0,6.8,100.0,15,2021,Low,61.5
3.6,100.0,79.7,3,4,6.4,77.1,19,2021,High,74.5
9.0,100.0,37.7,3,3,7.5,55.6,16,2021,Medium,52.7
4.4,74.3,73.0,4,4,6.7,57.4,15,2021,Medium,72.0
3.4,86.9,49.0,3,3,5.7,84.3,15,2021,Low,53.4
7.3,88.0,61.6,4,2,10.4,71.0,17,2021,Medium,62.7
9.0,82.7,76.5,3,2,6.4,76.3,15,2021,Medium,79.5
7.8,78.6,69.5,3,3,4.3,100.0,15,2021,High,74.5
8.5,86.1,54.4,2,5,6.0,65.4,16,2021,High,69.5
4.1,44.5,68.1,1,1,5.5,79.1,17,2021,Low,56.3
2.4,89.5,43.5,3,4,8.0,100.0,15,2021,Low,49.6
9.8,81.8,86.4,2,4,7.4,82.9,16,2021,High,85.9
5.2,76.9,64.7,2,3,7.5,49.1,17,2021,Medium,58.7
5.4,100.0,85.9,4,4,6.6,87.1,16,2021,High,74.3
9.3,70.6,59.6,1,2,6.7,57.1,17,2021,Low,57.9
7.4,74.4,59.6,4,5,6.6,100.0,15,2021,High,64.1
7.1,100.0,55.8,3,3,6.9,63.2,15,2021,Medium,67.3
11.4,68.4,82.0,5,0,8.0,100.0,17,2021,High,80.3
4.4,72.3,56.6,3,4,7.4,100.0,16,2021,Medium,56.5
8.3,77.9,78.3,3,2,7.6,63.7,15,2021,High,75.9
6.1,91.8,61.9,3,2,7.6,78.4,17,2021,Medium,62.7
6.7,82.9,36.4,3,2,8.1,91.6,19,2021,Low,47.3
9.8,61.9,58.9,4,1,7.3,92.1,18,2021,Medium,61.4
7.3,72.5,49.1,2,2,7.4,86.0,18,2021,Low,56.1
7.3,71.5,68.5,5,3,8.4,100.0,18,2021,High,77.2
8.7,78.9,49.0,3,0,6.2,75.8,19,2021,Low,52.5
5.1,86.0,82.8,3,1,6.0,71.4,18,2021,Medium,71.7
3.9,85.9,66.5,4,0,5.6,71.8,17,2021,Low,57.3
3.4,55.1,65.2,3,2,7.2,93.5,16,2021,Low,51.4
1.1,94.9,78.5,4,3,4.8,84.6,16,2021,Medium,59.4
11.1,83.5,83.4,3,3,7.6,83.2,17,2021,High,88.1
3.2,99.4,67.7,4,4,6.9,92.3,19,2021,High,68.6
5.4,86.2,55.7,2,3,8.4,41.1,17,2021,Low,56.1
5.3,95.4,39.6,4,1,6.2,83.6,18,2021,High,64.1
6.8,86.5,57.0,4,4,6.8,81.9,17,2021,High,63.7
8.0,98.8,58.1,3,3,8.3,100.0,17,2021,High,59.4
8.2,87.3,69.7,2,2,8.7,50.5,17,2021,High,69.5
4.5,78.6,62.5,3,3,6.2,100.0,17,2021,Low,61.4
5.6,100.0,79.0,5,4,7.2,79.4,16,2021,High,80.1
6.7,92.4,58.2,3,3,7.4,86.8,18,2021,Medium,69.6
5.4,88.0,67.1,3,2,7.4,100.0,18,2021,High,55.0
10.0,62.1,86.9,1,3,6.7,88.1,18,2021,High,78.9
7.2,62.0,73.5,3,0,8.5,85.2,16,2021,Medium,69.9
7.8,84.1,67.0,4,2,4.7,82.4,18,2021,High,74.4
7.7,82.0,58.4,5,2,6.5,69.3,16,2021,Medium,47.0
8.9,71.4,57.9,3,1,7.5,77.5,16,2021,Medium,70.1
6.5,82.0,54.4,4,0,7.5,65.1,18,2021,Low,49.7
2.8,100.0,59.3,3,1,8.6,77.2,16,2021,Low,52.3
7.0,89.7,80.1,1,3,8.4,36.0,15,2021,Medium,65.5
4.4,64.0,64.4,3,3,6.7,85.7,16,2021,Low,62.3
4.7,78.4,46.4,4,5,8.6,75.8,18,2021,Medium,62.1
7.5,68.7,96.3,5,2,6.1,71.9,16,2021,High,84.6
9.1,74.6,73.1,5,2,8.1,82.0,17,2021,High,78.8
6.1,74.2,45.5,3,4,9.2,52.2,17,2021,Medium,58.2
6.8,73.3,60.9,3,1,8.5,100.0,18,2021,Medium,64.1
10.3,62.4,69.8,3,3,7.1,76.2,18,2021,High,66.6
6.6,78.2,95.3,5,3,6.6,75.4,17,2021,High,81.8
12.0,72.2,50.3,5,0,5.2,60.6,16,2021,High,68.3
7.4,39.0,83.6,4,4,7.4,78.4,16,2021,Medium,75.0
1.6,100.0,90.4,3,3,5.7,100.0,17,2021,Medium,76.7
7.9,95.2,57.9,3,0,6.0,96.6,18,2021,Medium,56.8
7.0,74.7,63.6,3,0,5.6,93.4,15,2021,Low,63.0
9.2,80.3,51.4,3,0,6.4,87.8,16,2021,Medium,54.8
7.7,63.6,64.7,3,2,7.0,71.5,18,2021,Medium,67.4
5.7,100.0,67.4,1,2,7.3,51.9,17,2021,Low,57.0
2.9,100.0,78.6,2,2,6.3,74.4,18,2021,Low,69.5
5.5,82.2,85.4,5,1,8.3,73.8,18,2021,High,66.5
3.9,94.3,56.0,4,4,6.8,96.9,18,2021,High,74.1
4.5,82.5,36.5,3,2,6.1,83.6,17,2021,Low,48.5
7.5,61.3,67.7,3,0,7.3,100.0,17,2021,Low,59.6
10.2,74.2,72.7,3,2,9.4,99.6,19,2021,High,77.8
7.0,81.8,72.0,4,2,7.4,69.8,17,2021,High,65.4
3.0,73.6,62.8,4,2,6.6,45.7,16,2021,Low,56.4
7.1,76.9,70.0,4,1,5.2,100.0,16,2021,Low,57.7
9.0,78.7,92.2,4,1,6.7,100.0,17,2021,High,75.5
4.5,78.9,74.1,3,3,7.3,53.4,19,2021,Medium,68.9
5.7,80.7,62.0,3,5,6.5,100.0,16,2021,High,64.4
6.0,65.2,60.0,3,2,5.0,84.9,15,2021,Low,52.2
4.0,70.0,65.3,3,2,6.0,80.9,18,2021,Low,52.2
7.6,62.0,94.2,4,3,8.7,100.0,19,2021,High,79.5
5.7,93.7,65.1,3,3,8.7,100.0,16,2021,High,73.2
7.0,50.5,67.7,2,2,5.9,89.7,16,2021,Low,49.9
3.8,96.2,60.3,3,4,7.8,86.5,17,2021,Medium,59.6
4.9,99.4,85.6,5,2,5.6,89.1,16,2021,High,79.3
7.8,75.8,99.4,3,2,8.7,70.8,18,2021,High,76.0
5.1,43.6,75.2,4,3,7.3,77.0,15,2021,Low,74.7
10.3,74.9,69.3,3,5,8.1,61.8,15,2021,High,70.6
5.0,79.1,68.6,2,3,4.9,72.0,16,2021,Low,57.2
6.6,65.9,29.9,3,0,7.8,71.4,16,2021,Low,50.0
8.3,72.8,79.9,4,2,7.0,66.6,15,2021,High,77.6
2.5,100.0,70.1,3,2,8.0,80.5,15,2021,Medium,67.3
1.6,89.3,74.9,5,2,8.1,72.2,18,2021,Medium,67.0
2.2,67.1,56.6,3,3,7.1,87.0,16,2021,Low,62.5
9.2,57.6,61.8,2,3,6.3,48.8,19,2021,Medium,59.9
4.6,75.4,61.4,5,3,7.9,76.0,16,2021,Medium,62.9
12.0,77.0,84.3,3,5,6.9,80.4,17,2021,High,82.3
4.6,86.9,61.9,4,1,6.0,72.4,16,2021,Medium,52.2
6.5,72.5,100.0,4,4,5.9,74.9,16,2021,High,88.4
9.9,87.2,74.9,3,3,5.2,49.5,17,2021,High,61.0
11.0,100.0,47.6,4,2,6.4,84.4,17,2021,High,64.9
11.2,91.4,65.9,2,3,8.3,89.7,18,2021,High,70.9
9.0,79.3,57.6,3,1,7.2,86.9,18,2021,Medium,74.0
8.6,77.4,32.9,2,3,6.4,96.7,17,2021,Low,39.8
7.5,75.0,93.6,4,2,8.0,81.6,17,2021,High,71.7
7.9,96.5,79.3,3,1,6.0,86.6,18,2021,High,72.7
4.6,71.2,76.5,4,3,7.1,80.8,17,2021,Medium,66.0
4.0,80.6,70.6,5,3,6.8,90.4,19,2021,Medium,64.9
6.0,80.7,45.9,3,1,7.9,49.6,18,2021,Low,50.8
5.6,73.0,60.3,3,0,5.1,61.9,15,2021,Low,51.8
4.9,60.8,81.5,3,2,6.0,100.0,16,2021,Medium,70.3
7.7,84.5,51.2,3,2,5.0,33.7,17,2021,Low,43.1
8.4,79.1,27.5,3,4,6.7,75.5,18,2021,Medium,50.7
6.2,87.0,64.4,4,4,8.5,99.1,17,2021,High,68.3
9.7,72.5,65.7,5,2,6.4,76.3,18,2021,High,77.4
3.1,97.1,70.2,5,3,6.4,70.7,16,2021,High,76.7
5.5,67.7,79.7,5,2,8.0,80.3,16,2021,Medium,67.0
4.2,100.0,78.2,5,3,8.3,71.6,15,2021,High,79.7
1.3,55.5,72.1,3,1,6.9,78.6,17,2021,Low,51.2
5.8,86.1,87.1,4,2,7.8,65.7,17,2021,High,70.4
5.7,86.7,43.7,5,3,5.7,98.0,16,2021,High,71.8
9.8,68.9,76.1,3,0,8.7,100.0,17,2021,Medium,70.9
7.6,85.9,78.0,5,3,9.6,75.6,15,2021,High,75.4
3.4,97.9,48.2,3,3,7.6,53.0,15,2021,Low,57.7
10.6,49.0,44.0,4,2,4.5,68.6,18,2021,Medium,60.1
9.1,87.0,56.1,4,2,6.3,74.7,16,2021,Medium,62.4
7.5,45.1,57.4,5,4,7.7,87.1,17,2021,High,60.3
5.4,66.5,80.1,3,3,6.5,59.9,18,2021,Medium,65.2
3.6,100.0,58.2,4,1,8.5,64.2,18,2021,Low,61.0
5.1,71.9,54.3,3,2,7.7,87.2,16,2021,Low,51.8
8.7,63.6,58.2,3,3,6.2,94.9,17,2021,Medium,68.8
10.7,77.2,85.9,4,2,7.0,66.8,18,2021,High,81.3
9.9,100.0,68.2,4,1,5.9,54.0,18,2021,High,67.8
4.8,54.4,65.1,4,2,6.8,100.0,18,2021,Low,51.5
3.2,65.3,66.2,3,4,6.3,92.1,16,2021,Low,58.4
6.4,100.0,88.7,3,3,8.4,73.2,16,2021,High,74.2
1.6,100.0,56.0,4,5,9.5,93.6,17,2021,Medium,63.9
6.8,78.6,89.0,3,3,5.3,75.8,18,2021,Medium,69.8
5.6,62.7,71.4,2,4,4.7,93.6,16,2021,Low,56.5
4.8,100.0,65.4,5,1,6.7,80.9,15,2021,High,77.5
2.0,100.0,100.0,3,3,5.2,79.6,18,2021,Medium,73.6
7.3,89.5,51.1,4,0,7.1,76.0,16,2021,Medium,55.7
4.7,68.6,62.3,3,3,7.9,51.9,16,2021,Low,54.9
3.1,79.3,48.3,3,2,8.8,100.0,15,2021,Low,54.7
0.0,77.8,83.2,3,2,7.2,61.1,16,2021,Low,62.5
5.9,84.6,95.0,3,4,6.8,53.5,17,2021,High,81.3
10.4,100.0,94.7,3,4,4.6,74.2,16,2021,High,85.6
10.2,92.3,87.6,3,0,7.0,60.7,15,2021,High,82.8
4.9,64.9,64.8,3,3,7.1,77.1,15,2021,Low,71.3
4.5,99.3,62.2,2,2,7.8,90.4,16,2021,Low,54.3
7.2,84.4,41.3,3,2,6.1,95.9,17,2021,Medium,52.0
