study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,year,performance,final_grade
7.0,83.6,77.9,2,3,5.6,97.7,17,2023,High,65.9
4.7,78.6,57.2,4,0,5.1,94.4,15,2023,Low,59.6
8.7,79.3,41.1,4,2,6.6,92.0,19,2023,Medium,52.8
7.0,66.0,50.0,5,3,7.3,81.7,18,2023,Medium,55.7
6.4,79.8,94.3,1,1,6.7,67.2,16,2023,Medium,67.3
2.5,89.1,76.0,5,2,9.4,88.1,17,2023,Medium,71.1
7.5,84.1,84.0,5,1,7.5,48.4,15,2023,High,83.7
4.3,82.6,86.6,3,1,5.8,65.9,18,2023,Low,70.2
2.4,90.2,58.0,2,3,4.3,97.9,16,2023,Low,51.4
7.1,82.7,62.0,5,2,7.3,69.1,15,2023,High,64.5
2.9,80.2,65.3,2,3,8.2,89.5,18,2023,Low,67.0
0.8,90.3,74.7,4,1,9.2,71.5,16,2023,Low,60.9
9.2,81.9,85.4,3,2,6.8,87.9,17,2023,High,70.0
4.6,76.7,97.9,4,1,9.1,50.3,18,2023,Medium,86.7
1.6,86.6,81.0,3,2,5.4,100.0,18,2023,Low,60.7
3.6,79.5,81.1,3,2,6.6,57.9,16,2023,Low,63.9
4.2,76.1,98.8,5,0,5.8,53.5,18,2023,Medium,69.2
8.9,82.2,64.7,5,2,8.0,99.9,16,2023,High,67.1
1.8,82.3,87.0,3,0,5.4,77.9,17,2023,Low,68.1
2.7,64.5,77.3,3,3,7.5,72.5,17,2023,Low,63.8
8.5,84.7,77.8,4,2,5.5,100.0,15,2023,High,74.7
4.9,100.0,64.6,4,3,9.1,91.2,17,2023,High,61.4
6.6,66.3,45.7,3,3,6.6,69.9,17,2023,Low,50.4
4.8,73.0,73.5,4,0,7.5,75.6,18,2023,Medium,62.1
11.1,100.0,73.6,2,2,4.9,97.3,16,2023,High,70.3
2.8,68.5,58.8,4,0,5.2,60.7,16,2023,Low,54.0
6.7,98.0,66.5,4,0,6.1,100.0,17,2023,High,66.0
9.8,76.8,53.9,2,0,8.0,70.0,17,2023,Medium,64.9
5.1,80.8,54.0,3,2,7.8,62.3,17,2023,Low,59.8
4.1,78.2,60.3,3,2,8.3,97.6,15,2023,Low,53.1
7.9,86.0,46.7,4,0,5.2,91.2,16,2023,Medium,62.0
8.5,57.9,58.7,4,1,7.6,46.0,15,2023,Low,54.8
4.0,82.6,79.4,3,1,6.3,76.1,18,2023,Low,59.6
9.7,74.4,91.3,3,1,6.0,58.1,18,2023,High,73.4
6.1,53.9,100.0,4,3,6.4,92.4,15,2023,High,77.9
7.3,95.7,61.6,3,3,6.9,100.0,17,2023,High,62.2
9.7,50.5,87.2,4,2,7.8,87.7,17,2023,High,83.6
7.9,100.0,73.4,4,3,8.3,64.3,17,2023,High,83.2
6.0,88.6,64.2,4,2,7.6,94.0,17,2023,Medium,67.0
4.3,60.9,74.4,4,2,7.8,77.1,18,2023,Medium,66.8
12.0,98.7,85.6,5,1,9.2,76.7,17,2023,High,88.9
4.0,69.5,60.0,5,1,7.8,69.3,19,2023,Medium,73.3
6.8,70.1,59.7,2,3,6.7,79.9,17,2023,Medium,70.1
7.3,54.8,61.4,4,5,7.7,76.7,15,2023,Medium,63.2
7.4,67.9,58.0,3,3,9.0,34.7,19,2023,Low,56.5
11.3,69.6,87.2,3,0,6.0,78.5,15,2023,Medium,72.2
6.1,91.5,55.8,4,1,6.5,75.5,18,2023,Medium,56.9
5.8,96.3,58.6,3,2,8.7,84.2,17,2023,Medium,53.7
9.9,62.6,73.0,4,3,6.7,41.9,18,2023,High,63.8
5.7,83.8,71.7,2,1,7.9,87.2,17,2023,Low,57.0
8.2,54.2,61.4,3,3,8.5,78.5,15,2023,Low,55.1
6.5,83.8,94.9,1,2,5.5,86.9,16,2023,Low,76.1
8.3,100.0,57.9,4,3,6.5,48.7,17,2023,High,63.5
7.8,55.1,65.3,5,2,8.4,55.8,17,2023,High,60.2
5.0,65.8,37.2,4,3,6.8,44.3,19,2023,Low,37.1
1.4,90.2,63.1,4,1,4.6,80.6,17,2023,Low,56.6
1.8,91.8,46.8,1,3,6.4,71.8,16,2023,Low,43.2
1.4,66.8,53.3,3,3,8.0,75.4,15,2023,Low,50.7
5.8,100.0,36.7,3,4,8.5,52.9,18,2023,Medium,55.4
0.1,68.6,53.7,1,0,7.1,56.2,18,2023,Low,36.2
5.6,100.0,66.8,4,3,7.6,33.1,17,2023,Medium,61.6
6.3,86.6,64.1,3,5,6.6,53.8,17,2023,High,68.8
8.1,97.8,61.4,4,2,8.1,66.3,18,2023,High,63.3
7.3,85.2,62.8,3,1,8.7,67.2,16,2023,Medium,67.2
8.3,89.2,59.9,5,4,7.9,76.8,16,2023,High,65.2
7.0,89.9,67.4,3,1,6.9,91.7,17,2023,Medium,60.5
5.2,96.0,66.2,1,0,7.5,65.6,15,2023,Low,69.3
5.7,79.5,72.4,5,2,8.1,86.8,17,2023,Medium,79.1
3.9,67.4,64.8,3,1,7.0,92.0,16,2023,Low,50.6
6.6,78.9,61.1,4,1,8.0,98.7,16,2023,Medium,68.5
2.0,70.7,80.5,3,2,7.4,86.8,17,2023,Low,68.8
8.7,71.6,77.6,4,3,8.7,79.3,17,2023,High,79.5
3.6,100.0,67.5,4,4,7.8,58.6,15,2023,Medium,65.6
6.4,88.7,87.1,4,3,6.4,82.9,16,2023,High,69.2
6.8,88.1,69.3,1,3,8.7,71.2,16,2023,Medium,64.3
8.9,95.0,65.4,4,2,7.6,100.0,15,2023,High,76.9
1.8,88.6,66.9,3,2,6.8,79.6,17,2023,Low,57.5
5.2,100.0,70.6,3,2,5.4,75.1,16,2023,Low,63.7
7.4,50.7,53.3,3,3,7.3,100.0,16,2023,Medium,54.2
10.4,66.0,38.0,5,2,9.2,69.3,18,2023,High,60.7
5.9,70.2,72.5,4,1,4.0,77.9,15,2023,Medium,53.1
4.5,60.7,81.3,3,2,4.0,100.0,19,2023,Low,67.1
11.1,81.6,52.0,4,2,7.9,82.8,17,2023,High,60.3
8.0,82.2,85.2,3,0,7.3,98.3,16,2023,High,75.5
9.4,100.0,41.7,5,4,7.8,100.0,16,2023,High,68.4
3.0,92.7,59.1,1,2,6.4,68.1,19,2023,Low,47.6
7.3,72.9,95.3,3,3,4.4,94.4,17,2023,High,75.0
3.3,86.9,73.7,3,1,6.0,72.0,17,2023,Low,62.3
2.7,54.4,63.2,4,2,8.9,100.0,17,2023,Low,43.5
7.5,82.0,72.0,2,4,6.5,100.0,17,2023,High,77.5
7.6,81.2,87.1,3,1,6.5,91.4,16,2023,High,78.1
4.8,67.4,44.9,4,2,4.0,96.8,16,2023,Low,46.0
9.6,77.2,89.1,2,2,4.8,65.5,17,2023,High,75.2
5.1,70.3,60.2,3,2,8.3,100.0,18,2023,Low,51.6
5.3,66.9,79.3,4,3,6.7,61.7,16,2023,Medium,64.5
5.9,89.4,58.2,5,2,8.2,85.3,17,2023,Medium,62.5
5.4,94.5,94.9,4,3,6.1,65.1,19,2023,High,82.0
9.2,87.1,67.5,3,2,5.2,93.5,16,2023,High,80.7
3.4,73.9,46.7,2,1,6.7,100.0,16,2023,Low,37.0
4.1,70.7,75.5,4,4,6.3,86.1,16,2023,High,67.0
3.0,74.3,88.8,2,1,6.0,83.7,15,2023,Low,63.0
10.7,76.9,87.0,3,2,6.0,76.0,17,2023,High,90.4
5.2,67.8,69.5,1,0,6.8,79.8,16,2023,Low,53.1
4.1,94.8,81.0,4,4,6.4,72.0,15,2023,High,81.5
5.3,77.2,61.3,3,4,5.9,100.0,18,2023,Medium,57.0
8.1,90.7,77.5,5,2,9.2,92.3,18,2023,High,77.1
7.7,60.4,73.8,2,1,7.5,71.7,18,2023,Low,61.0
4.6,70.4,21.7,4,3,7.2,79.1,19,2023,Low,40.2
5.0,92.0,52.0,3,1,6.9,100.0,18,2023,Low,53.8
2.4,92.2,71.3,3,3,7.8,82.9,15,2023,Low,56.2
6.3,63.2,70.6,4,4,7.6,100.0,16,2023,High,74.6
9.2,84.2,67.5,4,2,5.8,67.6,15,2023,High,66.1
4.5,84.6,69.4,3,4,5.2,86.5,16,2023,High,65.6
7.6,70.1,87.3,3,1,4.3,66.8,15,2023,Medium,67.2
4.5,85.0,73.7,5,4,9.2,68.4,17,2023,High,73.0
3.3,57.9,30.7,3,1,6.5,92.3,18,2023,Low,42.6
7.7,67.0,99.2,5,1,7.7,61.9,16,2023,High,80.7
11.9,88.4,37.5,4,4,7.2,56.5,17,2023,High,77.3
7.4,80.4,83.3,4,2,8.1,90.3,15,2023,High,72.4
5.0,81.1,43.0,1,3,6.9,69.2,17,2023,Low,48.1
5.1,77.5,90.8,3,3,5.4,73.0,16,2023,Medium,77.5
10.8,87.5,63.6,3,3,5.8,45.6,19,2023,High,73.7
6.8,88.2,74.1,3,1,6.6,55.2,19,2023,Medium,65.2
4.1,91.1,36.2,2,3,5.1,82.0,15,2023,Low,47.5
5.8,81.8,79.7,3,0,6.0,73.8,19,2023,Low,61.8
6.5,74.6,74.7,2,1,5.6,94.4,17,2023,Low,67.6
7.2,72.2,77.9,3,3,6.6,61.8,17,2023,Medium,75.4
9.8,65.2,83.2,2,4,6.4,75.0,17,2023,High,81.4
9.2,74.4,70.9,4,3,7.1,78.8,18,2023,High,75.9
6.5,71.5,64.6,4,2,8.0,74.3,16,2023,Medium,67.2
5.9,100.0,55.0,5,3,6.7,88.8,15,2023,High,77.7
7.0,65.3,60.9,3,5,5.2,58.5,17,2023,High,63.2
4.5,94.5,87.3,4,2,4.5,87.2,17,2023,High,78.1
8.5,76.3,54.6,4,1,7.2,98.5,17,2023,Medium,65.4
5.5,77.1,38.5,4,1,6.2,63.2,18,2023,Low,54.6
7.2,85.6,52.2,3,2,6.8,85.2,15,2023,Medium,55.6
10.3,60.1,77.7,4,0,7.4,84.4,19,2023,Low,78.4
7.4,68.8,63.2,1,2,8.7,88.6,19,2023,Low,65.0
6.6,62.6,77.7,2,3,4.9,78.0,15,2023,Medium,74.7
4.7,74.7,36.0,2,2,5.8,100.0,16,2023,Low,39.7
5.8,67.3,20.3,3,5,6.9,100.0,17,2023,Low,50.3
3.2,98.4,72.2,4,2,5.6,89.3,16,2023,Low,50.0
7.3,71.8,84.1,4,0,5.2,83.7,17,2023,Medium,66.6
0.7,46.7,40.6,4,2,8.6,78.2,16,2023,Low,43.4
8.4,75.3,76.4,3,4,5.7,54.4,18,2023,High,68.7
7.8,91.3,87.0,4,0,5.4,52.3,16,2023,Medium,79.8
6.2,100.0,67.9,2,1,5.6,57.2,17,2023,Medium,65.4
4.7,76.8,82.4,1,3,8.3,82.8,17,2023,Low,59.2
6.0,72.8,71.0,4,1,6.2,74.5,19,2023,Low,65.4
1.6,79.8,63.8,4,3,5.3,100.0,17,2023,Low,61.3
8.1,85.8,81.1,4,2,6.0,32.9,15,2023,High,63.1
5.6,64.2,98.6,3,3,6.9,78.7,16,2023,Medium,80.8
9.8,76.6,59.1,5,2,8.1,85.8,17,2023,High,70.1
7.0,79.3,66.6,5,0,8.0,94.2,18,2023,Medium,70.3
6.6,80.6,52.1,3,2,6.1,80.6,17,2023,Low,56.1
7.0,78.0,70.5,5,2,6.4,84.6,17,2023,High,69.8
3.6,66.9,65.5,3,3,9.5,81.2,18,2023,Medium,63.5
4.9,84.7,86.5,3,3,8.2,85.9,15,2023,Medium,71.9
6.3,79.4,90.7,5,3,6.7,77.7,18,2023,High,82.3
5.2,79.3,80.6,3,2,4.2,100.0,18,2023,Medium,70.2
4.6,64.8,84.7,3,3,6.4,88.4,18,2023,Low,65.2
5.3,89.0,56.7,2,0,5.4,81.6,19,2023,Low,58.0
6.1,66.7,52.7,3,0,6.0,64.7,16,2023,Low,49.7
11.8,100.0,75.0,2,1,5.8,71.8,17,2023,High,71.5
5.2,63.5,68.3,4,3,6.7,100.0,16,2023,Medium,68.2
4.3,90.7,100.0,3,2,7.1,33.3,16,2023,Medium,82.2
5.6,53.3,37.3,2,2,6.1,79.0,16,2023,Low,41.3
9.8,48.4,77.9,3,4,5.5,77.6,18,2023,High,73.5
9.9,72.2,77.6,4,2,6.8,87.0,15,2023,High,70.5
10.9,48.4,55.8,4,3,6.4,82.8,16,2023,High,74.5
6.2,90.2,52.5,4,5,4.7,100.0,17,2023,High,73.2
7.6,79.7,62.6,3,2,7.7,79.8,18,2023,High,64.2
3.4,99.6,41.7,3,3,6.1,76.8,17,2023,Low,47.1
5.1,77.7,91.3,4,2,6.7,95.1,15,2023,High,83.7
3.2,83.4,100.0,1,0,6.7,100.0,17,2023,Low,70.1
7.2,76.2,62.5,4,3,7.0,90.4,16,2023,High,70.7
6.1,67.8,57.8,3,4,7.2,96.2,19,2023,Medium,58.3
6.6,74.3,47.0,3,2,5.4,74.1,19,2023,Low,56.3
3.9,63.1,50.5,3,2,7.4,80.3,15,2023,Low,51.3
8.1,85.4,58.6,2,2,6.6,100.0,17,2023,Medium,61.3
0.0,75.7,87.3,3,5,8.3,87.5,18,2023,Low,62.8
5.4,78.6,100.0,3,4,8.0,73.6,16,2023,High,79.8
5.7,100.0,56.4,5,0,8.6,78.6,17,2023,Medium,63.3
0.9,74.4,53.6,5,3,5.9,96.7,16,2023,Low,52.2
7.0,84.4,49.3,4,3,8.5,98.3,15,2023,Medium,71.9
5.6,79.2,75.2,5,0,7.1,62.8,19,2023,Medium,62.7
7.4,96.2,73.5,4,2,7.8,84.5,17,2023,High,74.6
11.0,83.3,69.6,3,1,7.8,77.9,18,2023,High,72.4
6.8,76.2,60.9,4,4,7.6,76.8,17,2023,Medium,69.1
8.4,100.0,89.7,3,0,5.7,100.0,16,2023,High,63.0
9.5,68.0,80.2,4,4,8.1,73.7,16,2023,High,68.7
7.2,77.3,79.5,1,4,7.4,67.6,18,2023,High,68.3
3.8,92.8,73.9,4,0,5.2,63.3,15,2023,Low,66.8
1.9,68.5,65.0,4,3,6.4,74.9,16,2023,Low,56.5
6.9,90.7,56.6,1,2,5.5,64.8,16,2023,Low,54.4
5.0,73.3,76.3,5,5,5.3,62.4,16,2023,High,71.1
9.2,94.0,74.8,5,3,8.0,62.0,15,2023,High,77.1
4.8,93.7,77.1,5,3,5.2,63.1,18,2023,Medium,72.0
6.0,78.7,43.0,4,4,5.4,64.3,16,2023,Medium,57.3
3.1,66.0,73.4,4,1,9.4,85.2,18,2023,Low,62.3
5.1,74.5,63.1,3,2,6.5,42.7,16,2023,Low,66.9
3.6,79.8,53.9,2,3,7.8,65.4,17,2023,Low,52.2
3.9,92.4,79.7,3,1,8.3,76.2,17,2023,Medium,69.5
5.9,84.5,70.8,3,4,7.9,98.7,18,2023,High,65.9
4.5,87.5,100.0,3,3,7.2,73.6,18,2023,High,71.9
12.0,84.9,75.8,4,2,7.0,75.2,17,2023,High,80.1
8.1,91.8,63.2,3,2,7.6,76.4,18,2023,High,68.7
8.7,77.2,66.3,2,1,6.7,45.2,15,2023,Low,63.3
5.7,82.3,49.2,4,0,7.8,89.9,17,2023,Medium,59.8
6.3,80.4,87.7,1,2,6.7,89.1,17,2023,Medium,70.9
4.9,73.9,73.0,2,3,6.8,92.7,16,2023,Medium,72.7
12.0,94.2,73.3,3,2,9.3,100.0,17,2023,High,75.8
5.7,93.9,51.0,2,2,6.4,54.6,17,2023,Low,51.9
4.5,96.9,80.5,5,2,7.0,51.2,17,2023,Medium,71.9
4.1,69.3,53.0,4,1,7.5,90.7,15,2023,Low,41.1
6.8,84.9,59.1,3,5,7.6,71.9,17,2023,Medium,67.8
9.6,95.3,70.0,2,0,7.4,60.3,18,2023,High,72.1
8.7,100.0,58.7,3,2,5.5,72.9,17,2023,High,67.9
4.1,58.9,55.3,4,3,7.2,66.9,17,2023,Low,59.0
4.0,80.0,67.2,5,2,7.3,100.0,19,2023,High,69.4
9.1,77.4,84.2,3,2,8.4,100.0,18,2023,High,77.7
11.3,100.0,82.3,4,5,7.9,48.6,19,2023,High,83.3
5.6,49.1,79.3,2,3,8.4,51.4,15,2023,Low,69.8
9.0,65.3,75.8,4,1,5.8,64.3,17,2023,Medium,60.5
2.3,100.0,60.4,3,3,5.8,65.6,16,2023,Low,53.6
3.9,73.4,85.9,2,1,7.4,64.0,17,2023,Low,61.0
3.5,61.8,40.2,3,2,8.4,74.5,17,2023,Low,42.1
7.0,100.0,74.9,3,3,6.8,70.0,17,2023,High,66.1
5.6,60.0,81.5,4,5,6.1,53.6,17,2023,High,81.9
6.6,94.3,66.6,5,2,5.1,59.5,18,2023,Medium,69.1
9.0,58.2,56.4,3,1,7.4,100.0,17,2023,Medium,55.7
4.4,59.8,67.4,3,2,6.9,71.6,18,2023,Low,59.2
6.2,82.8,55.9,2,4,6.5,70.6,19,2023,Low,53.1
2.7,68.1,76.2,3,3,8.1,50.6,18,2023,Low,60.4
8.9,83.8,83.1,4,3,6.9,69.7,16,2023,High,74.7
8.7,100.0,75.1,3,2,7.0,95.3,16,2023,High,74.4
6.9,77.8,74.2,4,3,8.1,88.7,16,2023,High,69.4
6.3,100.0,80.2,4,4,9.6,92.6,16,2023,High,73.0
4.7,84.5,82.0,2,2,6.5,56.3,18,2023,Low,68.3
2.5,93.4,55.5,4,1,5.9,56.0,15,2023,Low,49.7
6.8,47.1,43.4,5,2,5.8,98.4,18,2023,Medium,63.9
7.9,88.9,72.4,1,2,7.6,92.9,18,2023,Medium,63.4
11.0,86.8,82.8,4,2,5.7,73.3,17,2023,High,69.3
5.0,75.0,42.7,4,0,6.6,93.4,16,2023,Low,53.1
6.7,100.0,69.1,4,2,6.7,56.3,15,2023,High,69.7
8.8,73.1,86.1,3,3,8.9,55.6,16,2023,High,69.7
8.9,57.5,66.1,4,2,8.4,48.9,15,2023,High,69.5
4.4,90.9,92.3,3,5,5.2,84.5,18,2023,Medium,67.9
5.3,60.1,89.3,3,3,8.9,81.9,17,2023,Medium,61.7
4.7,81.1,65.1,4,2,5.5,68.6,16,2023,Medium,64.7
3.7,98.8,62.1,5,1,7.2,64.0,15,2023,Medium,71.5
9.7,87.0,62.4,4,3,6.0,100.0,17,2023,High,67.9
6.2,76.5,70.2,5,2,6.5,73.3,18,2023,Medium,72.6
5.8,75.1,49.2,3,4,5.8,100.0,18,2023,Medium,61.7
6.6,97.7,46.3,2,1,9.0,75.4,16,2023,Low,55.9
6.1,62.9,31.7,3,0,6.8,69.0,19,2023,Low,42.0
5.4,90.9,67.7,1,1,7.3,100.0,17,2023,Low,52.3
4.1,100.0,100.0,4,3,5.7,92.2,16,2023,High,85.7
9.9,87.6,36.2,3,3,5.3,77.6,16,2023,Low,54.8
4.6,76.7,65.1,3,1,6.5,98.4,15,2023,Low,54.7
3.7,77.8,64.6,4,2,7.6,100.0,17,2023,Low,58.8
5.8,73.3,65.6,3,1,6.9,64.8,18,2023,Low,55.6
11.4,70.9,88.1,3,2,8.2,86.5,17,2023,High,78.8
3.9,81.6,53.8,5,0,7.1,70.6,18,2023,Low,54.3
7.8,89.5,36.9,4,2,7.0,61.2,17,2023,Medium,51.3
5.4,100.0,59.5,4,2,7.6,60.7,19,2023,High,64.4
6.6,52.6,57.3,4,0,7.1,100.0,18,2023,Low,53.0
8.3,45.9,32.3,3,3,8.1,45.2,15,2023,Low,45.3
1.7,100.0,71.9,3,2,7.7,87.1,15,2023,Low,62.0
3.8,80.8,49.0,2,3,8.1,63.1,18,2023,Low,44.7
8.3,81.5,66.7,4,2,7.9,100.0,16,2023,High,72.0
6.2,87.0,62.2,3,3,8.6,73.1,16,2023,Medium,54.4
6.5,77.4,50.8,4,2,8.0,71.4,18,2023,Low,54.5
7.8,100.0,82.3,3,4,9.1,100.0,19,2023,High,67.1
3.8,86.9,63.5,4,4,6.4,93.8,18,2023,High,64.4
8.6,73.7,68.9,2,3,8.0,88.0,18,2023,High,67.7
8.0,75.0,77.4,4,4,5.3,92.5,15,2023,High,66.9
6.6,78.0,72.6,4,4,8.1,58.5,15,2023,High,63.5
7.2,69.1,70.3,4,1,7.1,91.4,17,2023,Medium,71.9
8.9,100.0,54.8,4,5,8.1,74.4,17,2023,High,60.2
4.5,81.7,50.2,3,1,9.0,84.5,15,2023,Low,49.6
7.7,63.6,70.5,4,0,8.0,86.7,18,2023,Medium,70.8
10.4,85.7,52.6,2,5,6.5,58.0,17,2023,High,65.1
7.6,100.0,80.7,3,1,5.7,88.7,17,2023,High,77.0
5.4,94.9,65.9,4,2,7.6,74.6,17,2023,Medium,62.8
11.8,69.4,78.4,5,5,6.7,55.7,15,2023,High,78.2
6.6,64.5,52.2,3,0,7.8,75.4,17,2023,Low,52.1
9.5,100.0,49.7,4,1,6.4,78.4,18,2023,Medium,49.9
4.9,57.3,94.9,4,3,5.9,88.7,16,2023,Medium,77.5
8.7,85.2,65.6,5,3,6.7,35.0,18,2023,High,70.8
4.6,72.0,82.6,4,3,7.6,85.0,16,2023,Medium,60.0
6.8,98.4,45.4,4,4,7.1,68.8,17,2023,High,69.9
4.5,65.2,63.5,2,1,6.0,92.6,17,2023,Low,59.0
10.8,68.8,88.8,3,2,9.2,78.0,16,2023,High,78.6
5.4,88.6,43.0,3,3,6.8,72.0,17,2023,Low,62.7
3.2,91.1,100.0,5,3,4.3,74.8,18,2023,High,77.8
6.2,99.0,71.2,3,2,8.1,84.0,18,2023,Medium,75.9
7.3,86.6,54.9,3,2,7.0,94.3,19,2023,Medium,61.9
5.9,84.9,73.6,5,2,6.8,62.0,18,2023,High,73.5
4.0,94.7,85.7,4,4,6.8,71.8,19,2023,High,70.4
8.6,60.8,54.8,4,4,6.8,100.0,17,2023,High,54.8
9.1,67.7,57.1,2,0,9.0,71.5,17,2023,Low,48.0
1.9,62.0,72.0,1,2,7.6,84.6,16,2023,Low,55.3
3.8,42.4,75.4,2,2,7.3,55.8,16,2023,Low,56.2
5.6,91.8,64.8,4,5,6.7,47.1,16,2023,Medium,59.6
4.7,100.0,74.4,3,4,9.1,59.3,18,2023,Medium,64.9
7.3,87.8,81.7,2,3,8.0,65.6,17,2023,High,73.9
10.6,85.3,70.8,4,0,8.2,96.7,16,2023,High,77.8
5.0,81.2,56.9,2,1,7.3,98.7,18,2023,Low,49.4
9.9,80.8,67.7,4,2,8.2,43.3,17,2023,High,71.0
2.3,100.0,96.1,4,5,7.5,68.3,15,2023,High,89.5
7.1,100.0,73.3,4,0,6.6,90.6,15,2023,Medium,70.7
4.5,71.8,87.8,5,3,7.4,76.1,15,2023,High,74.8
7.2,95.5,59.8,3,1,9.5,100.0,16,2023,Medium,63.2
1.6,97.2,72.2,3,2,7.2,90.1,18,2023,Medium,64.3
2.8,89.1,80.7,3,3,8.5,73.2,18,2023,Medium,69.4
7.2,85.4,92.0,3,3,8.4,74.8,16,2023,High,75.5
4.4,84.9,87.6,5,3,7.7,77.0,16,2023,High,78.6
5.2,59.3,50.1,5,3,9.0,62.8,17,2023,Low,59.9
10.6,58.0,86.4,5,2,4.4,94.9,18,2023,High,74.5
6.3,91.0,95.0,3,2,4.8,91.4,16,2023,High,70.8
8.3,64.6,58.8,4,3,9.1,86.2,17,2023,Medium,66.9
4.1,60.6,53.7,4,0,6.2,82.4,18,2023,Low,50.7
2.6,50.9,67.6,3,2,7.1,59.7,18,2023,Low,60.4
5.8,73.3,70.9,2,4,9.1,87.1,18,2023,Medium,70.6
2.3,85.2,62.4,2,4,7.2,80.3,16,2023,Low,46.7
4.3,86.4,49.0,3,3,9.0,100.0,17,2023,Medium,53.2
6.6,91.9,91.6,2,0,6.5,54.7,15,2023,Medium,71.1
5.7,74.5,54.2,5,4,7.7,65.0,17,2023,Medium,57.5
6.8,81.5,59.9,4,4,7.1,49.4,16,2023,High,66.0
7.5,91.8,69.7,4,3,8.8,74.1,18,2023,High,65.2
3.0,86.5,44.4,1,1,6.7,46.7,15,2023,Low,44.0
3.6,71.8,43.2,4,2,5.8,99.3,17,2023,Low,44.5
0.6,84.2,61.1,4,3,6.4,97.7,18,2023,Low,60.9
5.1,52.2,81.2,3,3,6.5,75.1,18,2023,Low,69.5
7.8,80.0,71.0,4,2,6.2,59.8,17,2023,High,71.5
9.7,71.3,35.0,5,2,6.2,50.6,17,2023,Low,65.1
6.5,100.0,90.2,4,3,8.3,65.3,18,2023,High,89.7
9.4,66.3,80.8,3,3,8.7,89.3,16,2023,High,79.9
7.0,81.6,71.1,3,2,7.5,63.8,17,2023,High,68.2
6.3,74.0,70.6,3,2,6.2,100.0,18,2023,Low,60.6
4.5,72.2,78.8,5,3,6.3,100.0,16,2023,High,78.1
0.0,85.3,100.0,4,0,4.5,78.0,19,2023,Low,66.7
9.1,74.1,82.1,1,0,7.5,69.7,16,2023,Low,64.4
5.9,100.0,72.7,4,2,6.2,67.8,15,2023,High,71.8
9.5,52.4,48.4,2,1,8.8,100.0,16,2023,Low,57.2
3.6,88.8,70.6,4,3,5.3,66.2,15,2023,Medium,69.6
12.0,78.8,80.4,4,3,6.3,94.8,16,2023,High,88.3
5.4,79.3,66.2,4,3,6.9,78.4,15,2023,Medium,62.1
4.3,84.2,59.6,3,4,7.6,90.8,17,2023,Medium,62.8
5.5,94.0,76.9,3,1,9.2,63.2,18,2023,Medium,69.5
6.4,83.7,52.2,3,1,5.4,72.0,15,2023,Low,63.4
5.8,94.0,81.9,4,1,6.6,77.6,17,2023,High,65.3
4.7,80.6,61.0,4,3,5.3,66.6,15,2023,Medium,60.6
1.5,65.5,34.0,4,2,7.9,100.0,18,2023,Low,39.0
4.0,78.8,60.7,3,1,6.2,64.2,19,2023,Low,51.4
8.7,96.1,67.1,4,1,6.9,67.6,17,2023,High,64.2
3.8,74.3,76.8,1,4,6.8,100.0,18,2023,Medium,67.9
1.7,64.8,75.0,3,3,7.1,99.0,17,2023,Low,48.2
3.4,88.7,47.4,3,2,6.8,100.0,16,2023,Low,54.3
5.8,84.7,70.0,3,5,5.8,43.7,16,2023,High,59.1
4.1,69.2,59.5,2,3,7.1,81.6,18,2023,Low,49.9
5.3,76.7,62.2,1,1,6.0,79.6,17,2023,Low,49.6
4.0,77.5,52.0,4,2,8.0,67.9,19,2023,Low,50.4
8.5,80.1,67.2,3,2,7.1,83.8,19,2023,Medium,68.8
7.2,89.1,100.0,1,3,5.8,72.2,16,2023,High,85.9
11.5,74.3,97.7,3,1,9.9,80.9,17,2023,High,96.1
5.0,89.8,52.0,3,2,9.0,100.0,17,2023,Medium,58.1
5.3,72.5,69.1,4,3,9.9,83.7,18,2023,High,74.5
9.0,100.0,63.0,5,4,6.6,84.5,17,2023,High,82.0
7.0,100.0,70.3,3,4,6.0,92.8,17,2023,High,68.3
3.6,68.0,82.7,5,2,8.0,81.3,17,2023,Medium,77.4
7.4,62.8,65.9,2,3,8.3,58.2,16,2023,Medium,50.9
7.0,93.7,56.6,2,4,7.2,48.4,19,2023,Medium,64.9
1.5,83.6,86.5,4,3,4.5,77.5,15,2023,Medium,76.7
4.4,87.7,48.3,4,4,5.8,73.2,15,2023,Medium,57.9
6.5,70.8,71.0,3,4,7.5,42.7,17,2023,Medium,64.8
9.6,78.1,44.2,3,3,6.2,100.0,16,2023,High,59.9
7.7,75.2,51.6,4,0,5.4,79.9,17,2023,Medium,65.1
4.6,84.3,79.9,5,2,6.7,100.0,15,2023,Medium,62.5
4.2,62.6,57.1,5,2,4.0,37.8,17,2023,Low,53.6
8.0,78.6,38.0,4,3,6.3,100.0,16,2023,Medium,58.3
0.0,62.4,56.4,4,2,6.5,69.3,16,2023,Low,49.9
4.0,72.8,54.7,4,2,7.4,100.0,17,2023,Low,61.0
9.5,78.6,47.8,4,2,7.7,81.9,18,2023,Low,59.2
6.7,87.1,76.8,5,5,7.5,86.2,17,2023,High,80.7
4.1,88.3,43.3,4,2,8.1,86.2,16,2023,Low,55.3
3.0,90.7,58.6,4,1,6.8,70.3,17,2023,Low,48.5
