study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,year,performance,final_grade
9.1,89.1,60.3,3,1,9.3,76.9,16,2022,Medium,70.7
2.9,93.8,55.0,1,3,4.8,74.3,19,2022,Low,48.5
2.3,66.1,45.4,5,2,5.4,70.2,16,2022,Low,53.0
11.8,82.7,50.0,5,3,7.9,90.3,16,2022,High,74.3
5.6,85.4,62.2,4,2,6.2,54.0,16,2022,Low,64.6
6.6,74.4,42.4,2,2,7.7,78.2,18,2022,Low,45.2
4.3,86.5,45.9,3,5,6.0,74.2,18,2022,Low,50.1
7.2,97.2,84.7,2,0,7.2,78.7,16,2022,Medium,79.7
8.4,74.1,71.6,3,2,9.1,46.8,15,2022,High,60.7
6.7,79.2,60.8,3,5,5.6,68.6,17,2022,Medium,58.1
10.4,68.5,100.0,4,3,8.2,78.4,16,2022,High,85.7
5.2,55.0,41.6,3,3,7.8,87.7,15,2022,Low,52.4
5.3,90.9,83.6,1,0,5.2,100.0,18,2022,Low,59.7
6.6,79.6,66.2,4,0,7.7,92.5,18,2022,High,70.1
7.2,80.7,80.6,2,0,7.1,86.3,19,2022,Medium,70.3
6.6,66.2,69.7,4,5,7.1,100.0,17,2022,High,68.1
2.8,77.4,38.0,3,5,7.4,72.5,16,2022,Low,47.1
6.8,95.4,69.5,3,2,6.6,100.0,18,2022,High,68.4
5.1,80.0,73.4,1,1,7.1,98.1,16,2022,Low,60.1
4.5,80.4,32.9,5,1,7.3,70.0,16,2022,Low,42.0
6.1,82.9,99.1,4,2,7.9,100.0,16,2022,High,82.7
3.6,62.7,73.0,3,2,5.2,86.0,19,2022,Low,66.2
3.2,88.7,78.8,2,3,8.5,100.0,18,2022,Low,61.4
0.0,62.4,49.4,4,4,5.6,83.5,15,2022,Low,38.2
10.4,66.8,79.0,3,3,7.9,67.9,15,2022,High,72.3
7.4,65.3,85.4,5,3,7.1,64.2,18,2022,High,81.7
5.7,77.5,72.1,5,3,5.5,71.6,18,2022,Medium,59.1
4.3,75.1,67.9,4,3,7.6,67.7,17,2022,Medium,65.2
0.0,80.0,53.7,5,2,5.9,100.0,16,2022,Low,50.8
4.2,67.3,64.5,2,2,8.3,77.5,17,2022,Low,58.3
7.8,94.1,59.8,3,1,6.1,48.9,17,2022,High,62.6
8.4,91.7,77.2,3,3,5.2,81.8,19,2022,High,66.9
7.6,77.6,54.4,2,5,8.8,80.3,16,2022,Medium,66.9
6.4,73.3,77.0,5,2,7.2,69.6,17,2022,High,77.1
9.3,71.9,54.6,1,4,8.0,82.8,16,2022,High,69.3
5.2,75.7,63.8,5,0,6.0,77.2,17,2022,Medium,68.1
8.7,60.4,77.9,4,3,4.7,89.4,16,2022,High,73.5
5.0,66.6,56.7,3,4,9.0,88.3,18,2022,High,69.9
3.8,92.0,78.4,1,3,7.0,84.6,16,2022,Medium,62.3
3.5,84.2,76.8,1,4,7.6,54.6,17,2022,Low,67.7
3.3,100.0,63.7,3,2,7.8,100.0,17,2022,Medium,72.2
7.6,75.8,86.6,3,1,6.6,50.0,18,2022,Medium,71.2
4.1,74.9,69.2,3,1,7.3,75.7,18,2022,Low,56.6
3.4,74.3,85.6,4,2,8.9,58.3,15,2022,Medium,64.3
7.8,75.5,96.7,4,4,7.0,85.1,15,2022,High,84.6
6.8,70.8,64.1,3,0,8.1,80.5,17,2022,Low,68.0
8.4,83.8,78.3,2,3,4.6,75.0,17,2022,High,65.1
7.3,80.4,57.8,4,3,8.3,100.0,16,2022,High,73.3
4.1,72.9,51.5,3,1,5.2,98.0,18,2022,Low,44.3
6.2,97.5,64.9,3,1,8.2,72.1,15,2022,Medium,62.5
6.3,100.0,46.2,4,2,7.5,92.5,19,2022,Medium,53.7
3.7,96.3,53.0,5,1,6.9,100.0,15,2022,Medium,54.3
3.2,87.8,77.5,5,1,6.9,97.8,15,2022,Medium,70.0
4.3,90.7,59.8,2,1,6.7,75.5,16,2022,Low,53.8
11.1,100.0,79.4,3,1,6.0,49.4,17,2022,High,75.8
5.0,90.6,72.8,2,3,6.8,83.8,16,2022,Medium,65.5
9.1,71.8,97.6,5,3,9.6,90.0,18,2022,High,83.1
4.8,85.5,76.4,3,3,8.6,64.1,16,2022,Medium,67.7
8.2,88.8,85.8,2,2,6.0,78.4,15,2022,Medium,68.8
8.3,66.1,74.4,5,5,7.3,76.5,18,2022,High,79.2
8.4,76.0,73.0,5,4,7.1,100.0,19,2022,High,77.8
7.0,95.4,86.6,4,5,6.8,100.0,17,2022,High,83.2
9.4,54.5,78.7,2,2,5.8,99.2,18,2022,Medium,66.9
6.9,62.5,71.4,3,4,7.5,76.5,15,2022,Medium,66.9
10.3,77.5,71.3,4,3,8.0,98.7,16,2022,High,85.2
2.0,85.0,76.6,4,2,6.0,89.7,16,2022,Low,60.4
6.9,61.0,57.3,2,1,9.3,76.7,19,2022,Low,58.5
6.7,78.2,56.6,2,3,8.8,100.0,17,2022,Low,65.4
3.7,96.2,90.8,5,1,7.7,64.7,15,2022,High,77.5
7.4,81.0,97.8,3,1,5.5,88.9,16,2022,High,84.6
2.3,93.1,53.1,4,2,7.5,93.1,15,2022,Low,53.2
4.4,71.7,57.3,3,3,7.3,72.8,16,2022,Low,54.3
1.0,68.7,86.3,3,4,7.6,88.1,17,2022,Low,62.9
9.9,91.9,76.5,5,2,8.9,95.0,16,2022,High,78.2
5.4,85.2,78.8,3,3,6.8,82.4,15,2022,High,76.2
11.4,63.4,82.3,4,2,9.5,86.5,15,2022,High,76.5
8.0,68.8,64.1,2,3,7.5,79.9,17,2022,Medium,62.9
7.1,100.0,73.3,2,2,6.7,92.4,17,2022,High,76.2
4.5,67.1,72.0,4,4,9.9,73.9,17,2022,Medium,64.7
3.4,93.1,54.3,4,2,8.0,72.4,18,2022,Low,56.9
7.3,73.3,73.0,4,2,6.5,78.4,16,2022,High,73.9
5.8,80.0,87.8,2,2,7.1,99.3,15,2022,High,67.9
2.7,84.1,62.7,3,3,7.8,46.5,18,2022,Low,53.3
2.2,50.6,70.4,5,5,6.8,61.6,16,2022,Medium,54.6
3.6,59.5,71.3,3,2,7.2,100.0,17,2022,Low,62.9
10.6,81.2,63.4,4,2,6.0,83.0,19,2022,High,76.1
11.5,69.9,78.8,3,3,5.0,70.7,17,2022,High,76.3
6.5,94.0,57.1,5,4,7.1,92.3,15,2022,High,77.0
6.4,57.5,89.3,5,2,7.2,63.9,19,2022,Medium,79.8
5.2,87.9,78.0,1,1,7.6,40.1,15,2022,Low,63.6
3.7,60.7,53.0,4,2,6.3,84.4,17,2022,Low,49.5
9.4,75.1,95.2,2,2,5.4,64.8,16,2022,High,87.7
10.7,65.1,70.7,3,2,5.8,79.8,17,2022,High,65.3
3.8,100.0,56.4,3,1,8.3,83.9,17,2022,Low,49.2
5.8,61.2,85.7,4,0,6.2,80.6,17,2022,Low,64.6
4.9,78.3,75.9,3,3,6.5,47.2,18,2022,Medium,62.6
4.9,55.8,39.6,4,5,6.6,78.5,19,2022,Low,52.7
9.0,100.0,59.6,2,4,6.3,86.0,15,2022,High,66.5
2.7,85.6,72.5,1,3,6.2,52.8,18,2022,Low,59.8
7.2,81.9,33.4,4,3,6.0,50.7,15,2022,Low,45.4
7.8,100.0,69.4,3,1,8.7,58.8,15,2022,Medium,71.8
5.6,82.1,70.5,4,3,7.8,91.4,19,2022,High,68.6
8.2,83.1,49.1,4,0,8.5,42.0,17,2022,Medium,57.1
6.4,81.8,72.3,5,3,8.7,92.9,16,2022,High,73.4
9.0,87.9,68.1,3,5,4.2,85.1,17,2022,High,73.4
2.2,73.1,48.9,1,4,7.4,73.4,16,2022,Low,49.9
5.1,77.0,82.7,4,2,6.3,51.3,17,2022,Medium,69.8
5.8,91.3,81.4,4,3,8.3,63.7,17,2022,High,73.9
0.0,83.9,63.4,3,4,6.1,92.1,18,2022,Low,59.0
3.3,78.4,64.8,4,1,5.7,100.0,15,2022,Medium,67.5
4.0,60.4,79.6,3,3,5.3,59.4,16,2022,Low,63.5
8.4,100.0,64.8,2,1,6.6,98.6,15,2022,Medium,65.5
4.2,70.7,37.1,4,4,8.1,90.3,15,2022,Medium,56.8
4.0,93.8,75.8,3,0,7.3,77.9,19,2022,Medium,57.2
8.0,82.5,55.0,3,1,5.6,64.7,19,2022,Medium,57.3
2.0,61.9,61.8,3,3,9.6,67.5,18,2022,Low,55.1
0.8,97.5,91.3,3,1,7.8,100.0,17,2022,Low,63.0
5.1,83.6,65.9,4,1,7.9,81.2,18,2022,Medium,64.2
2.4,98.7,68.0,1,2,8.5,100.0,15,2022,Low,61.8
2.5,77.4,76.2,5,3,5.0,82.3,15,2022,Medium,68.1
7.4,89.9,76.1,4,1,5.9,69.9,16,2022,High,73.3
8.2,55.3,53.3,3,3,8.0,88.5,18,2022,Medium,54.6
8.0,73.0,67.0,2,3,6.0,100.0,17,2022,High,61.3
8.8,62.2,68.6,2,2,6.7,66.4,17,2022,Low,64.8
9.1,74.8,72.4,4,3,6.9,94.4,16,2022,High,68.5
0.7,86.6,72.6,3,0,5.5,81.4,17,2022,Low,50.3
7.1,71.5,100.0,3,2,6.6,51.9,18,2022,High,73.3
4.7,92.1,49.2,3,1,8.1,51.5,16,2022,Low,59.1
4.1,68.0,83.7,4,1,7.9,69.9,17,2022,Medium,68.4
7.4,92.4,86.9,4,2,8.3,84.3,16,2022,High,78.4
1.7,98.3,75.9,4,2,8.2,93.8,18,2022,High,73.1
1.6,94.2,57.6,5,3,7.5,49.7,17,2022,Medium,58.3
7.6,75.2,94.6,3,2,7.4,89.7,16,2022,High,85.2
7.2,50.2,32.9,4,4,7.3,75.9,17,2022,High,51.4
6.3,88.2,57.1,2,1,6.2,78.1,15,2022,Low,49.5
3.8,78.2,86.7,3,0,5.8,88.6,18,2022,Low,60.7
7.9,66.3,62.1,4,2,6.2,100.0,19,2022,Medium,66.5
7.7,72.2,93.5,3,0,6.6,83.5,17,2022,High,80.4
6.2,100.0,43.8,3,3,6.2,53.6,16,2022,Medium,53.5
3.1,64.1,50.2,4,2,7.5,74.6,17,2022,Low,50.9
4.9,86.6,59.5,2,2,7.2,93.3,17,2022,Low,64.6
8.1,83.1,74.7,3,2,7.4,93.9,16,2022,High,67.2
9.3,75.0,64.4,5,2,7.4,90.0,15,2022,High,74.1
5.2,89.0,60.2,3,2,8.4,68.8,18,2022,Medium,57.3
5.4,100.0,90.7,4,0,7.0,53.4,18,2022,High,80.6
5.6,75.9,92.2,4,0,8.2,88.6,18,2022,Medium,76.8
6.7,76.6,61.4,3,2,7.6,56.1,17,2022,Low,52.5
4.5,88.7,40.6,3,1,8.4,90.5,18,2022,Low,48.3
0.0,92.9,33.5,4,3,8.9,90.5,17,2022,Low,36.9
9.0,78.2,71.8,4,1,7.7,69.6,16,2022,High,75.8
10.5,75.7,78.5,2,0,7.1,76.0,18,2022,High,82.2
4.5,49.0,69.0,3,1,7.1,81.6,19,2022,Low,49.4
3.3,69.1,66.9,3,2,6.4,66.9,18,2022,Low,49.0
5.7,64.0,55.1,4,0,6.4,53.1,18,2022,Low,54.8
5.5,89.6,78.5,3,1,8.1,77.3,18,2022,Medium,67.4
8.5,76.6,94.9,5,2,5.8,79.2,17,2022,High,78.3
6.1,76.0,32.5,5,2,8.9,100.0,18,2022,Medium,45.7
4.0,79.9,66.8,4,3,6.8,63.9,17,2022,Medium,66.5
2.7,67.8,52.5,4,3,10.4,97.2,16,2022,Low,57.7
8.2,100.0,44.2,3,1,6.2,57.4,18,2022,Medium,70.4
7.5,98.2,49.9,2,1,7.3,53.8,19,2022,Low,61.8
8.7,100.0,74.1,4,3,6.6,72.6,16,2022,High,66.7
3.6,89.6,74.5,3,3,6.0,61.1,18,2022,Medium,64.8
10.6,79.6,91.4,3,5,8.3,53.5,16,2022,High,85.0
1.6,100.0,68.1,4,0,5.7,100.0,19,2022,Low,56.8
7.8,70.5,39.9,3,2,6.2,69.9,17,2022,Low,56.6
1.2,67.8,64.2,4,3,7.7,100.0,17,2022,Low,62.2
4.0,71.6,45.8,3,3,7.9,60.1,18,2022,Low,58.0
9.9,87.3,48.7,2,0,5.3,47.2,18,2022,Medium,62.7
8.1,69.3,77.3,3,3,7.7,100.0,18,2022,High,71.5
4.6,77.8,71.1,5,1,7.2,64.9,19,2022,Medium,60.4
4.7,57.6,77.4,4,0,5.9,80.5,15,2022,Low,56.8
6.3,86.7,62.3,3,2,6.1,53.6,15,2022,Medium,62.3
7.3,58.8,80.6,3,1,4.6,77.3,18,2022,Medium,66.4
9.1,66.9,61.4,5,3,9.1,53.3,19,2022,High,68.5
4.9,97.0,85.9,2,3,8.2,76.7,16,2022,High,81.6
2.0,96.5,73.5,3,3,5.5,69.5,15,2022,Low,70.0
6.4,85.2,64.7,3,2,8.0,82.1,16,2022,Medium,54.7
4.9,83.9,71.4,4,0,6.3,89.3,16,2022,Medium,63.3
2.7,72.6,67.7,3,1,8.1,82.3,18,2022,Low,54.5
6.7,69.2,93.5,2,2,6.4,86.1,15,2022,Medium,75.2
5.5,74.9,71.9,4,3,6.6,76.0,16,2022,High,57.4
6.8,58.8,68.0,2,2,6.7,70.2,18,2022,Low,51.1
3.8,83.5,64.2,4,2,6.2,86.5,16,2022,Low,58.8
7.2,80.7,81.5,3,2,8.7,76.0,18,2022,High,75.6
2.7,66.9,79.3,3,1,8.1,76.7,16,2022,Low,56.3
3.9,100.0,63.6,2,3,7.1,85.2,17,2022,Medium,64.7
5.4,88.5,49.5,4,2,8.2,59.4,15,2022,Medium,57.8
10.4,89.7,53.6,3,3,5.0,100.0,16,2022,High,75.0
8.0,73.2,65.1,3,3,5.5,73.5,17,2022,Medium,68.5
8.7,80.0,89.6,4,1,7.6,80.2,18,2022,High,74.3
9.5,88.8,64.0,4,2,7.9,77.2,17,2022,High,78.4
12.0,82.1,58.5,1,3,7.3,89.7,15,2022,High,70.3
6.1,100.0,39.8,2,0,4.7,84.1,18,2022,Low,63.5
9.6,77.1,92.2,3,3,5.7,77.1,15,2022,High,76.9
8.5,72.9,77.1,4,1,7.5,100.0,19,2022,Medium,67.9
8.5,88.9,80.7,4,2,9.9,20.3,16,2022,High,70.3
10.4,62.3,83.4,4,4,8.5,100.0,17,2022,High,76.6
5.0,92.9,65.4,4,2,8.9,94.6,15,2022,Medium,65.8
4.8,61.8,69.4,5,2,7.4,45.0,17,2022,Medium,64.0
6.8,88.9,91.8,3,0,7.4,94.7,17,2022,Low,71.1
5.5,70.9,70.9,3,1,5.8,97.1,17,2022,Low,63.8
6.8,86.7,77.4,4,2,8.1,88.1,15,2022,High,70.7
9.9,92.7,81.9,3,2,6.9,49.9,18,2022,High,78.0
4.8,82.1,78.3,3,2,7.8,90.3,18,2022,Medium,61.4
5.2,63.2,65.9,2,4,7.0,96.1,17,2022,Low,56.6
6.4,67.4,67.5,5,2,7.3,67.7,17,2022,Medium,65.8
5.4,69.8,80.4,3,2,6.9,85.9,17,2022,Medium,66.9
1.2,53.5,80.4,3,2,7.3,71.6,15,2022,Low,63.4
4.5,95.8,86.7,4,2,8.2,93.9,19,2022,Medium,73.9
7.7,81.5,76.8,3,2,5.5,72.4,16,2022,High,79.8
9.6,64.1,77.5,5,2,5.2,67.6,17,2022,High,69.4
3.1,100.0,60.9,3,4,7.5,77.3,17,2022,Medium,63.7
3.1,70.2,58.7,4,2,8.7,53.9,17,2022,Low,45.6
6.1,83.5,80.5,3,2,9.0,75.5,18,2022,Low,71.6
0.8,68.4,58.8,4,3,5.5,84.5,16,2022,Low,50.7
4.9,51.7,67.7,5,0,6.5,93.7,18,2022,Low,66.7
1.7,60.9,90.1,4,3,5.2,82.5,17,2022,Low,73.8
9.4,73.7,87.5,4,2,6.3,52.2,15,2022,High,80.7
4.1,92.6,72.8,2,3,8.3,100.0,17,2022,Medium,68.8
10.1,84.9,63.3,5,3,7.0,100.0,18,2022,High,76.3
8.8,82.0,66.0,4,4,6.6,80.0,16,2022,High,70.7
4.4,51.9,81.9,5,2,7.7,64.5,17,2022,Medium,65.5
3.3,97.8,67.4,4,3,6.0,68.4,17,2022,Medium,62.9
5.5,83.1,59.1,3,1,8.9,74.3,17,2022,Low,67.6
5.7,78.3,87.5,4,3,7.0,83.0,18,2022,High,68.0
6.9,95.9,70.9,2,1,6.5,72.5,16,2022,Medium,64.1
4.1,97.5,58.8,4,0,7.7,62.5,17,2022,Medium,63.0
7.9,96.2,75.7,3,0,8.1,96.4,17,2022,Medium,67.9
6.7,76.5,83.5,2,2,8.9,82.6,16,2022,Medium,70.2
5.1,66.0,51.9,5,0,6.7,59.1,19,2022,Low,47.5
4.2,93.8,64.8,5,3,8.3,83.2,15,2022,High,75.2
5.5,60.9,64.1,5,2,7.1,80.9,15,2022,Medium,68.2
4.0,100.0,75.2,4,3,6.3,65.1,18,2022,Medium,68.8
6.1,80.4,78.1,4,0,6.1,99.5,16,2022,Medium,64.7
6.2,65.1,59.2,4,1,5.7,80.4,18,2022,Medium,64.5
6.7,62.8,44.1,2,2,6.1,74.1,18,2022,Low,44.0
10.4,62.1,84.5,5,2,8.3,76.5,16,2022,High,71.9
5.7,82.0,50.1,5,1,7.8,86.0,16,2022,Medium,58.3
8.5,79.9,72.3,4,5,5.5,76.7,15,2022,High,81.8
6.6,62.7,65.9,5,1,4.9,76.6,16,2022,Medium,64.4
5.4,75.0,70.6,4,3,5.7,97.2,16,2022,High,64.9
5.7,60.8,94.4,3,1,6.1,52.5,18,2022,Medium,62.5
5.9,88.3,100.0,5,4,6.6,55.5,18,2022,High,86.7
6.7,79.2,41.9,3,2,8.4,92.0,15,2022,Low,53.2
3.6,74.7,83.7,4,4,6.3,100.0,18,2022,High,71.8
2.3,62.0,65.5,3,2,9.0,93.8,15,2022,Low,64.9
7.6,75.8,84.8,4,0,5.0,100.0,17,2022,High,72.4
8.2,74.2,83.3,4,2,6.6,70.2,16,2022,High,63.4
7.9,84.4,90.6,4,2,7.9,66.5,15,2022,High,77.0
6.4,82.3,72.6,3,1,8.0,86.2,18,2022,Medium,67.8
7.9,91.1,53.8,3,1,6.6,95.2,17,2022,High,65.2
7.8,73.2,82.8,4,3,8.2,54.4,17,2022,High,72.3
8.0,54.0,69.9,5,0,8.0,74.2,17,2022,Medium,63.3
3.9,93.9,64.3,1,2,6.2,77.5,15,2022,Low,48.8
3.3,66.9,60.4,2,2,7.4,65.8,18,2022,Low,50.9
5.0,64.5,84.1,2,3,7.8,67.9,18,2022,Low,63.1
6.0,79.4,93.7,5,0,6.3,93.2,15,2022,High,79.5
5.4,84.2,48.9,4,2,9.0,86.5,16,2022,Low,57.5
1.3,72.6,78.0,5,0,6.0,92.4,17,2022,Low,69.5
10.3,72.5,62.0,4,1,7.2,84.1,17,2022,High,61.5
5.3,74.5,44.5,3,2,5.5,62.3,17,2022,Low,45.0
6.4,99.8,70.4,4,4,7.1,85.6,17,2022,High,67.9
9.1,80.0,54.7,2,1,5.7,60.9,19,2022,Medium,56.7
0.1,66.4,42.8,3,1,6.6,72.4,16,2022,Low,33.7
4.7,66.6,55.5,3,3,5.1,59.3,17,2022,Low,63.4
5.0,76.5,51.6,3,2,8.0,67.0,17,2022,Low,52.8
5.2,83.3,57.7,3,3,7.4,79.6,17,2022,Medium,73.7
5.6,86.8,46.8,2,5,8.3,69.8,16,2022,Medium,56.8
9.6,81.7,61.7,2,5,6.6,62.1,17,2022,High,66.1
7.7,68.2,56.6,3,2,8.4,98.5,17,2022,Medium,54.9
8.4,74.1,74.0,4,2,7.0,75.8,17,2022,High,75.3
6.1,90.3,77.5,2,4,7.1,68.5,16,2022,High,66.8
2.5,64.0,72.2,3,0,9.5,58.5,17,2022,Low,55.3
0.8,73.5,64.2,2,2,6.4,44.3,18,2022,Low,46.9
2.2,88.4,63.8,4,2,8.5,74.0,18,2022,Medium,56.3
6.9,92.3,54.6,4,1,7.6,53.2,18,2022,Medium,65.7
6.1,77.3,55.0,5,5,6.3,90.8,17,2022,High,64.6
5.5,74.2,79.3,4,3,5.4,78.5,16,2022,Medium,66.4
5.1,61.5,39.8,3,2,5.8,100.0,17,2022,Low,44.3
11.0,87.4,66.7,2,3,8.4,82.0,15,2022,High,70.8
3.9,98.5,62.8,2,2,9.1,64.9,18,2022,Low,67.5
8.3,100.0,77.6,5,4,7.1,44.2,16,2022,High,86.9
6.0,85.4,45.2,4,1,7.2,92.5,18,2022,Medium,53.0
5.8,79.3,68.2,1,1,7.9,54.6,18,2022,Low,54.0
8.9,67.1,73.5,2,1,7.1,70.7,18,2022,Low,52.4
9.7,53.7,37.5,3,2,8.3,100.0,18,2022,Medium,54.6
5.4,82.5,50.8,3,1,7.3,89.0,17,2022,Low,49.2
8.0,100.0,66.5,4,1,7.2,85.0,17,2022,High,72.8
6.9,97.8,76.2,4,5,6.2,95.0,16,2022,High,70.6
6.0,95.6,70.9,4,4,5.9,94.3,16,2022,High,75.7
6.5,83.4,77.0,3,3,4.0,100.0,15,2022,High,79.3
4.3,85.0,50.7,3,4,8.5,67.2,16,2022,Low,56.6
5.2,46.1,42.6,4,4,6.8,71.2,19,2022,Low,46.8
4.5,90.7,69.4,4,3,6.5,61.4,16,2022,Medium,65.6
8.3,71.9,48.3,3,2,4.7,77.4,18,2022,Medium,56.8
5.8,70.2,54.2,3,4,6.2,75.6,16,2022,Medium,70.4
2.8,75.5,82.9,4,2,6.1,46.4,19,2022,Medium,66.7
4.2,75.0,71.0,2,1,6.0,66.2,16,2022,Low,51.6
0.0,70.0,58.9,3,2,7.4,100.0,17,2022,Low,47.6
4.8,80.2,56.8,3,2,7.1,82.4,17,2022,Low,57.4
6.1,72.2,77.9,4,4,5.4,90.9,18,2022,High,78.1
5.7,81.4,71.4,1,3,5.4,75.8,16,2022,Low,62.2
11.0,59.2,48.6,4,4,5.4,44.0,18,2022,High,74.2
7.4,77.0,36.8,2,3,9.2,75.7,17,2022,Low,47.7
7.3,64.7,98.1,2,2,8.8,96.8,16,2022,Medium,70.5
1.9,71.0,48.4,4,3,6.0,56.7,15,2022,Low,41.9
5.1,82.0,76.4,4,1,4.6,91.4,18,2022,High,73.5
4.8,57.5,92.2,5,2,7.2,47.4,16,2022,Medium,69.0
4.0,68.5,70.4,3,3,7.1,78.4,18,2022,Low,65.6
4.0,88.0,58.4,3,3,7.4,87.8,15,2022,Low,54.4
1.5,60.2,45.2,4,3,7.9,72.4,17,2022,Low,56.4
2.8,100.0,45.0,3,1,7.5,100.0,17,2022,Low,41.3
8.2,96.9,74.0,1,3,5.7,69.1,17,2022,Medium,72.9
5.6,73.1,91.2,3,1,7.4,67.6,16,2022,Medium,75.1
4.7,69.0,61.7,3,2,8.0,81.7,18,2022,Low,55.6
6.0,82.8,59.1,3,2,6.1,64.4,18,2022,Medium,56.8
8.9,59.7,79.2,5,2,7.4,52.1,17,2022,High,73.5
6.0,52.0,57.0,4,1,6.3,58.2,17,2022,Low,55.0
7.4,73.6,72.4,5,2,9.4,91.6,17,2022,High,64.2
3.9,78.1,68.7,5,3,5.4,72.5,19,2022,High,76.2
4.5,81.3,61.4,3,2,8.4,100.0,18,2022,Low,56.6
6.9,71.4,67.8,3,2,5.0,70.1,16,2022,Low,65.0
10.7,97.8,96.2,4,2,9.2,90.8,16,2022,High,90.6
9.6,59.1,77.7,5,4,5.6,87.2,19,2022,High,79.5
7.5,64.1,85.5,3,4,7.2,69.8,16,2022,High,70.4
6.4,86.8,53.3,3,2,5.0,62.2,19,2022,Medium,59.6
9.5,63.7,85.5,2,2,5.4,46.8,17,2022,Low,64.5
8.0,63.2,78.2,3,2,8.1,88.0,15,2022,Medium,64.5
0.3,81.7,44.0,3,0,8.2,99.6,16,2022,Low,38.1
3.4,65.3,76.6,3,2,7.3,49.4,17,2022,Low,40.0
6.8,78.1,59.8,5,1,7.9,71.3,18,2022,Medium,56.8
1.5,70.2,43.3,1,1,8.3,66.0,16,2022,Low,43.1
3.8,67.9,70.1,5,3,6.2,87.9,16,2022,Medium,58.3
4.3,50.6,76.6,1,2,5.3,72.1,19,2022,Low,50.7
5.4,82.0,70.4,5,1,7.0,100.0,15,2022,High,61.5
5.3,62.5,66.3,3,4,6.3,71.1,17,2022,Low,59.4
5.3,77.6,62.7,4,4,7.5,55.7,17,2022,Medium,57.2
8.1,72.8,100.0,2,4,7.7,69.6,15,2022,High,88.2
5.3,77.1,49.1,4,2,6.2,71.5,15,2022,Medium,62.5
5.0,77.9,82.0,5,0,7.8,87.5,16,2022,Medium,69.1
2.6,82.7,68.2,2,1,7.8,71.3,15,2022,Low,57.8
8.6,69.8,54.3,2,1,7.9,85.9,17,2022,Medium,55.0
4.3,97.4,67.2,3,1,6.5,63.8,17,2022,Medium,58.0
3.3,54.1,45.7,2,4,7.9,72.7,17,2022,Low,50.2
6.5,76.8,58.5,2,5,7.6,63.9,17,2022,Medium,64.8
4.1,91.7,67.2,4,3,7.8,62.8,16,2022,High,73.1
4.7,86.7,43.2,3,3,9.0,100.0,15,2022,Medium,52.5
6.6,66.4,76.1,4,2,7.4,65.1,16,2022,Medium,66.9
5.2,68.7,52.6,5,3,6.3,71.7,17,2022,Medium,55.4
11.8,65.9,44.8,4,4,5.7,96.8,19,2022,High,67.3
5.8,88.4,50.7,2,3,8.4,91.5,16,2022,Medium,47.5
7.5,69.6,100.0,4,1,7.4,100.0,17,2022,High,68.4
1.1,83.6,36.4,3,1,9.0,86.7,18,2022,Low,31.9
3.8,83.7,75.0,3,2,4.6,67.2,18,2022,Medium,53.0
3.3,100.0,56.0,3,2,8.1,100.0,19,2022,Low,63.3
3.6,84.4,62.4,5,4,6.7,88.5,16,2022,Medium,67.1
7.0,68.6,77.7,4,3,6.6,75.2,15,2022,High,66.2
8.6,59.6,76.9,2,3,6.1,79.0,16,2022,Medium,66.0
6.9,76.1,57.1,3,0,8.1,81.2,15,2022,Low,63.9
5.4,78.3,46.3,3,2,7.7,73.7,17,2022,Low,51.6
4.4,49.1,78.0,5,2,5.6,53.2,18,2022,Medium,77.0
8.8,70.0,76.8,5,3,7.2,100.0,17,2022,High,77.3
11.2,84.2,63.4,3,2,7.8,77.6,15,2022,High,68.3
6.3,72.5,75.1,3,5,7.2,81.3,15,2022,High,66.0
8.3,93.6,60.9,4,3,8.3,100.0,19,2022,High,67.5
6.9,58.2,54.8,3,3,6.7,65.7,17,2022,Low,62.2
7.9,89.5,68.1,3,4,4.3,89.8,19,2022,High,69.5
3.1,92.8,76.3,4,5,7.2,63.7,18,2022,Medium,67.0
4.8,93.4,72.9,3,1,7.2,83.8,19,2022,Medium,72.2
7.0,58.1,76.1,4,3,7.4,81.6,18,2022,High,75.6
9.0,84.4,55.8,3,1,8.3,92.2,17,2022,High,65.4
4.0,70.6,93.3,4,2,4.7,99.7,18,2022,Medium,70.3
0.9,60.3,62.5,4,1,6.7,67.6,17,2022,Low,50.0
4.8,74.2,66.1,3,3,5.9,100.0,16,2022,Medium,64.1
8.5,67.3,46.9,4,2,5.6,100.0,16,2022,Medium,53.0
2.0,92.9,64.9,3,3,6.9,73.5,16,2022,Low,52.8
3.1,87.2,76.5,2,3,7.8,77.9,15,2022,Medium,63.3
6.4,63.9,80.2,2,3,7.4,69.1,16,2022,Medium,70.1
5.7,69.9,93.0,3,1,6.2,72.5,17,2022,Medium,76.2
7.5,74.7,76.3,2,3,6.8,56.3,19,2022,Low,57.3
2.9,79.0,72.4,4,2,8.1,92.0,17,2022,Low,63.9
5.2,94.1,60.9,3,2,7.8,41.1,17,2022,Medium,60.9
9.0,89.7,57.4,2,5,6.3,65.5,16,2022,High,69.5
3.0,80.7,83.5,4,1,6.3,77.2,16,2022,Medium,77.2
9.7,76.4,83.2,4,2,4.9,100.0,17,2022,High,80.7
3.3,55.2,50.8,3,3,6.5,68.2,18,2022,Low,43.3
