study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,year,performance,final_grade
9.4,78.7,98.6,4,2,7.1,46.8,16,2024,High,78.5
5.5,79.4,71.3,3,4,6.6,93.0,17,2024,Medium,66.1
9.0,100.0,100.0,5,2,5.7,64.8,15,2024,High,84.0
6.8,55.7,78.2,3,4,6.3,95.4,19,2024,Medium,76.7
7.8,95.6,72.4,2,0,7.3,78.6,17,2024,Medium,65.4
3.5,55.6,82.3,5,2,6.6,56.3,15,2024,Medium,69.0
6.4,91.4,71.1,4,2,7.0,82.4,17,2024,Medium,73.6
10.7,74.3,75.2,4,1,7.9,78.0,15,2024,High,72.6
9.7,100.0,73.6,4,0,8.4,82.3,18,2024,High,73.2
8.0,89.4,72.0,3,3,10.2,63.6,19,2024,High,80.1
8.4,88.0,100.0,3,2,7.9,56.9,19,2024,High,71.8
12.0,66.8,100.0,5,4,6.3,89.0,17,2024,High,86.7
8.0,100.0,73.2,3,3,8.3,76.8,18,2024,High,74.9
4.3,100.0,88.2,2,2,6.6,88.3,16,2024,Medium,74.2
9.0,100.0,87.2,3,3,6.2,88.0,15,2024,High,80.4
5.8,66.0,85.5,5,0,7.7,90.7,18,2024,Medium,75.2
7.2,77.3,76.7,2,2,8.7,100.0,17,2024,Medium,76.0
6.3,63.4,78.6,4,3,6.3,81.6,19,2024,Medium,69.5
4.2,71.5,77.1,3,1,7.4,60.1,19,2024,Low,58.5
6.8,84.0,56.5,4,3,7.5,64.1,16,2024,High,69.7
8.4,90.2,67.0,3,2,5.9,72.8,16,2024,Medium,76.3
7.8,87.5,48.9,4,2,5.3,81.8,17,2024,Low,59.1
7.2,55.9,77.2,3,3,5.3,100.0,17,2024,Medium,72.2
5.5,79.5,74.9,2,2,8.5,75.5,15,2024,Medium,57.6
1.9,87.2,79.2,2,1,6.4,100.0,17,2024,Low,61.4
5.9,93.3,55.6,4,1,6.2,100.0,15,2024,Medium,52.8
7.4,86.0,83.4,4,3,7.4,85.7,17,2024,High,73.5
0.6,86.8,75.5,3,0,8.6,89.3,15,2024,Low,66.0
5.8,76.7,100.0,4,3,5.6,69.7,17,2024,High,74.5
5.8,83.8,80.9,4,2,4.7,100.0,16,2024,High,82.9
3.7,100.0,58.4,2,3,8.8,66.5,17,2024,Medium,60.5
7.9,96.9,46.4,4,2,7.6,99.6,19,2024,High,67.2
8.4,85.1,71.5,3,1,5.7,59.4,16,2024,Medium,70.3
10.5,90.2,51.5,3,3,6.5,89.5,18,2024,High,75.1
5.9,81.1,56.2,3,1,5.8,98.1,17,2024,Low,59.9
9.2,81.0,52.5,4,1,7.8,94.4,18,2024,Medium,57.0
4.0,93.3,58.7,3,1,8.2,69.6,16,2024,Medium,64.6
5.1,71.6,91.3,2,2,7.8,73.1,15,2024,Medium,58.3
7.7,78.2,52.5,4,1,7.2,100.0,19,2024,Medium,53.2
4.4,60.8,61.2,5,4,7.5,68.9,16,2024,Medium,59.0
5.6,90.9,45.1,4,0,6.1,69.5,16,2024,Medium,47.2
8.1,95.0,40.7,3,3,6.5,100.0,19,2024,High,69.8
6.0,88.4,63.5,2,2,7.0,76.9,16,2024,Medium,67.8
3.7,76.7,71.3,4,3,6.7,77.0,17,2024,Medium,69.3
4.5,79.4,49.6,4,3,7.0,100.0,18,2024,Medium,66.0
5.3,82.1,43.7,4,1,5.1,66.4,18,2024,Low,54.1
7.5,95.3,38.1,5,3,8.1,64.8,15,2024,Medium,61.8
5.2,94.5,70.3,4,2,5.7,81.2,16,2024,High,75.6
0.0,59.9,83.0,4,3,4.5,78.6,18,2024,Low,56.3
8.0,67.7,45.1,3,4,6.1,64.0,17,2024,Low,59.4
7.6,86.1,57.6,3,1,6.7,92.5,17,2024,Medium,67.6
3.3,61.3,85.3,3,2,9.4,78.3,17,2024,Low,60.9
3.2,92.9,64.6,4,2,6.4,79.2,18,2024,Low,57.3
9.4,76.1,66.4,4,2,7.3,77.9,16,2024,High,66.2
5.4,89.9,74.1,3,1,7.4,59.2,16,2024,Medium,69.6
7.9,80.5,60.9,2,1,5.2,63.3,19,2024,Low,61.5
4.3,78.6,55.6,4,4,6.9,49.5,16,2024,Medium,60.8
7.6,64.8,72.9,3,0,6.7,98.5,19,2024,Low,57.3
3.7,72.3,45.9,2,1,7.1,78.0,19,2024,Low,54.3
7.1,78.4,42.2,2,1,7.5,95.9,18,2024,Low,47.0
6.9,77.9,56.9,5,2,8.0,69.9,17,2024,Medium,65.2
0.8,90.1,79.4,2,3,6.0,98.7,15,2024,Low,68.1
6.3,71.0,86.6,3,2,7.6,48.9,17,2024,Low,59.1
4.2,79.6,60.4,4,2,6.1,95.5,18,2024,Low,61.4
8.7,100.0,81.3,3,3,5.9,76.6,18,2024,High,81.2
6.6,91.5,90.1,3,3,9.1,53.1,16,2024,High,76.4
5.4,81.5,68.6,4,1,4.8,27.2,17,2024,Low,61.5
9.8,59.6,78.2,5,1,6.4,87.0,17,2024,High,71.6
1.2,60.8,97.9,3,2,7.3,95.8,17,2024,Low,74.0
10.8,88.9,56.7,3,3,6.3,79.1,18,2024,High,67.1
10.7,90.4,64.1,3,2,7.2,88.9,17,2024,High,71.2
5.0,52.8,93.6,3,1,5.4,86.0,15,2024,Low,72.4
8.2,89.8,53.0,3,1,4.8,79.0,15,2024,Medium,67.7
7.2,72.1,70.5,3,4,6.0,95.3,15,2024,High,64.1
0.0,74.3,57.9,3,2,7.2,51.4,15,2024,Low,50.6
5.7,92.4,89.8,5,1,6.8,79.8,17,2024,Medium,70.3
2.8,90.3,49.0,3,3,7.8,90.3,16,2024,Low,58.6
2.6,78.6,66.9,4,4,5.3,70.0,15,2024,Low,59.9
5.3,89.6,51.2,3,2,6.3,82.6,15,2024,Medium,60.6
5.4,74.9,44.5,4,3,6.9,56.8,16,2024,Medium,58.6
9.0,68.9,37.6,3,2,5.8,79.4,19,2024,Medium,49.2
4.1,97.6,65.4,2,3,7.2,65.0,19,2024,Low,60.4
5.0,98.6,75.7,5,2,6.7,68.7,15,2024,High,67.3
9.4,71.0,68.3,4,4,7.6,88.3,18,2024,High,67.1
5.5,72.5,71.8,3,2,7.3,46.3,17,2024,Low,58.1
4.7,92.5,61.0,4,3,4.8,58.4,17,2024,Medium,65.4
8.1,70.3,83.8,5,3,8.8,91.0,17,2024,High,75.5
7.3,91.2,79.6,3,3,4.4,75.2,19,2024,High,71.3
6.2,65.7,70.0,3,3,5.1,64.8,17,2024,Low,63.5
8.3,76.0,71.3,4,2,6.9,86.1,16,2024,High,78.2
2.9,93.7,60.5,3,0,7.4,58.1,18,2024,Low,56.7
4.5,66.4,99.1,2,3,6.7,57.5,17,2024,Medium,80.8
11.0,71.8,80.9,3,4,6.3,74.3,15,2024,High,66.5
0.0,85.3,66.4,4,2,6.9,75.5,17,2024,Low,60.3
4.3,54.8,65.2,4,1,7.6,64.6,17,2024,Low,53.9
3.0,81.0,61.8,5,3,5.6,73.3,16,2024,Medium,59.5
6.2,96.3,63.2,2,1,5.7,100.0,19,2024,Low,68.9
7.5,92.1,71.9,3,0,6.0,77.3,18,2024,Medium,66.4
8.8,79.3,40.7,3,1,8.6,57.3,17,2024,Medium,50.7
5.0,80.3,64.0,5,3,7.4,78.4,15,2024,Medium,62.4
3.7,100.0,65.9,2,3,7.7,39.9,17,2024,Low,51.2
2.4,99.2,67.9,4,1,8.9,100.0,17,2024,Medium,62.8
6.1,78.7,70.8,4,4,7.9,56.6,18,2024,High,69.5
11.3,71.2,68.5,4,2,7.2,81.7,16,2024,High,75.3
4.5,92.0,74.5,4,4,8.9,80.9,17,2024,High,80.7
5.8,95.8,65.8,3,1,5.8,63.9,17,2024,Medium,55.8
6.3,99.3,83.8,2,2,6.7,100.0,17,2024,Medium,72.8
4.9,88.2,78.5,4,2,8.4,100.0,15,2024,High,63.3
9.6,75.0,100.0,3,2,4.4,64.5,17,2024,High,82.4
9.0,56.6,79.2,2,4,6.0,90.8,17,2024,High,66.4
8.0,100.0,56.1,2,3,7.9,60.2,19,2024,High,59.0
8.4,100.0,65.5,3,3,7.1,100.0,17,2024,High,85.7
4.3,69.3,59.9,3,1,7.6,100.0,17,2024,Low,64.9
3.1,82.7,68.1,5,2,4.7,96.2,17,2024,Low,58.1
4.3,76.9,85.6,3,1,6.0,48.2,16,2024,Low,72.2
6.7,80.9,62.8,3,3,7.8,68.2,16,2024,Medium,64.0
5.2,74.4,58.9,2,2,5.9,68.5,18,2024,Low,46.7
7.4,89.7,76.3,5,5,8.0,67.3,17,2024,High,80.0
6.3,64.1,55.0,5,2,7.3,100.0,18,2024,High,70.2
2.7,74.5,54.0,4,1,5.6,45.4,19,2024,Low,55.9
9.1,92.2,74.1,3,4,7.4,85.0,16,2024,High,68.1
4.7,52.4,39.3,4,3,7.9,91.4,15,2024,Low,44.5
8.0,84.3,60.3,3,2,7.4,65.4,16,2024,High,71.6
3.9,72.3,81.7,3,4,7.6,87.1,15,2024,Medium,62.8
3.8,100.0,38.7,2,4,4.9,86.0,18,2024,Low,57.2
3.7,84.6,39.8,2,4,9.7,73.1,15,2024,Low,50.0
2.4,69.0,45.1,5,4,10.4,97.6,18,2024,Medium,51.2
2.5,100.0,24.3,4,1,8.7,68.2,17,2024,Low,36.5
7.0,80.3,98.3,1,2,7.1,97.6,16,2024,High,80.0
3.7,81.8,69.9,4,3,6.5,80.4,17,2024,Low,63.6
6.9,92.4,57.3,2,2,6.5,72.4,17,2024,High,71.9
6.3,71.5,47.4,4,3,7.9,74.0,18,2024,Medium,58.5
8.2,100.0,100.0,4,4,8.3,53.0,16,2024,High,88.8
3.5,88.1,78.5,2,1,6.2,71.5,19,2024,Low,68.2
8.7,71.0,65.9,3,2,7.0,57.8,17,2024,Medium,57.8
3.7,73.9,87.5,1,2,8.5,82.8,18,2024,Low,61.7
0.0,62.4,74.2,2,2,6.9,94.2,15,2024,Low,56.1
6.5,84.3,60.0,1,2,7.1,86.2,18,2024,Low,52.7
3.8,77.5,58.3,3,3,8.7,65.2,17,2024,Low,58.7
9.7,84.4,58.6,4,4,8.5,73.2,17,2024,High,70.4
6.8,56.2,51.7,3,3,8.0,83.0,16,2024,Low,57.0
5.8,72.7,85.8,4,2,5.7,83.9,17,2024,High,71.0
6.5,66.3,59.7,2,3,5.7,100.0,19,2024,Low,55.0
4.8,86.9,89.7,5,5,6.1,89.2,16,2024,High,92.6
10.2,71.6,54.7,3,0,6.4,80.7,15,2024,Medium,63.2
4.6,86.6,58.4,1,3,7.3,79.9,18,2024,Low,60.4
7.2,72.5,60.8,3,2,6.9,71.7,17,2024,Medium,65.5
4.0,100.0,53.6,2,3,6.8,78.0,17,2024,Medium,54.6
6.0,80.7,58.6,2,0,6.7,90.9,18,2024,Low,52.8
2.9,92.8,76.8,4,5,5.9,65.3,17,2024,High,65.6
6.6,78.4,87.2,3,0,6.4,85.4,17,2024,Medium,68.1
6.2,92.9,72.8,3,2,9.9,76.0,19,2024,High,74.8
7.4,69.2,48.9,3,1,7.8,100.0,15,2024,Low,54.7
7.2,79.4,58.4,3,3,7.0,83.3,16,2024,Low,63.4
6.1,73.5,58.7,2,3,5.2,83.9,18,2024,Low,62.4
11.1,100.0,95.2,3,0,5.8,62.6,18,2024,High,88.4
6.0,63.4,83.8,1,1,6.9,100.0,16,2024,Low,69.3
6.1,100.0,87.4,5,2,8.6,87.1,16,2024,High,79.5
5.8,60.8,56.7,3,3,7.3,100.0,18,2024,Low,50.4
6.5,90.3,47.6,1,4,7.3,74.7,17,2024,Low,63.5
5.3,71.3,77.2,3,2,8.3,78.0,18,2024,Medium,72.4
5.1,83.6,60.6,5,2,5.8,53.3,19,2024,Medium,64.1
7.9,77.6,72.7,3,2,8.7,100.0,15,2024,High,71.8
5.9,68.4,74.6,3,2,6.5,84.6,19,2024,Low,50.5
8.6,81.1,61.7,3,3,8.4,100.0,18,2024,High,73.8
1.3,74.2,84.1,3,2,9.0,71.7,18,2024,Low,58.7
9.8,88.0,44.6,3,2,5.9,86.5,17,2024,High,53.5
8.2,65.9,69.8,4,4,7.0,95.9,16,2024,High,69.9
5.9,86.6,78.9,3,3,7.9,83.9,17,2024,High,73.9
5.8,92.1,95.2,4,5,6.7,72.0,17,2024,High,83.3
7.6,78.5,70.2,3,2,6.7,69.5,19,2024,Medium,59.8
3.4,61.5,88.1,1,0,6.5,71.8,17,2024,Low,52.9
6.1,100.0,87.1,5,3,4.8,100.0,15,2024,High,79.3
6.4,86.5,100.0,3,3,8.3,66.8,17,2024,High,81.6
0.9,69.9,73.2,2,4,5.8,42.2,15,2024,Low,53.5
6.9,86.9,100.0,2,0,4.3,78.7,19,2024,High,77.0
2.6,56.5,81.0,3,4,8.3,78.4,17,2024,Low,64.5
8.7,96.5,43.5,4,2,7.6,72.3,19,2024,High,58.2
9.3,100.0,68.5,3,2,5.4,66.8,15,2024,High,61.2
9.8,91.5,53.3,4,1,8.3,73.1,17,2024,High,66.1
5.2,66.0,92.5,3,3,7.8,54.2,16,2024,Medium,65.2
5.2,52.2,70.7,1,2,7.0,100.0,17,2024,Low,59.8
1.1,99.1,46.9,1,3,6.6,82.4,17,2024,Low,45.0
7.7,77.9,82.1,5,2,6.9,80.1,17,2024,High,78.2
2.2,74.5,89.1,5,1,7.2,96.9,16,2024,Medium,64.7
2.4,96.3,61.5,2,3,6.1,100.0,15,2024,Low,58.3
5.2,71.7,60.8,2,1,8.3,70.8,15,2024,Low,51.2
3.2,90.7,71.2,5,3,7.7,83.5,18,2024,High,82.9
3.6,80.3,39.0,2,2,6.8,92.4,18,2024,Low,41.8
6.1,83.5,79.4,3,0,9.1,90.4,18,2024,Medium,74.3
8.2,100.0,95.1,4,3,6.6,94.3,15,2024,High,80.5
7.3,73.2,57.6,5,4,8.9,94.5,15,2024,High,70.2
6.5,71.9,97.5,3,1,7.4,70.6,15,2024,High,77.6
8.9,77.2,83.9,3,2,7.9,99.5,17,2024,High,75.8
6.3,63.2,66.8,4,0,6.6,76.0,17,2024,Low,55.8
4.7,93.1,78.2,3,3,4.8,83.1,15,2024,Medium,67.4
4.1,91.2,93.6,3,5,7.6,89.1,16,2024,High,85.5
7.4,79.9,70.3,3,2,5.6,65.2,17,2024,Medium,58.6
3.2,67.1,74.3,5,2,6.3,85.8,17,2024,Medium,57.9
6.9,41.6,59.4,3,3,7.1,89.2,18,2024,Low,52.6
4.9,68.3,66.1,3,2,6.2,43.9,17,2024,Low,60.0
3.9,76.8,79.2,3,2,7.0,100.0,15,2024,Medium,68.5
3.9,53.4,65.1,4,1,7.2,63.3,17,2024,Low,63.7
8.4,100.0,59.9,4,3,5.2,82.9,15,2024,High,74.6
3.9,85.8,86.4,4,3,7.3,100.0,17,2024,High,72.5
5.3,87.6,75.7,4,1,6.3,89.8,16,2024,Medium,76.4
4.8,77.9,60.3,4,1,5.7,96.7,16,2024,Low,61.9
8.6,90.3,96.0,2,2,4.6,98.0,17,2024,High,78.4
9.8,75.8,100.0,4,2,5.1,69.1,16,2024,High,80.9
8.3,77.7,84.2,4,1,7.0,59.3,18,2024,High,75.1
5.1,99.7,48.9,4,1,7.1,85.5,16,2024,Medium,52.8
6.9,95.4,74.5,4,1,7.6,90.8,15,2024,High,71.1
3.7,79.8,77.4,3,4,9.1,97.9,18,2024,Low,66.4
6.5,100.0,42.6,3,0,8.6,92.1,16,2024,Medium,56.9
1.6,78.9,87.1,3,4,8.2,69.1,15,2024,Low,66.4
6.6,72.9,71.3,3,2,8.4,93.8,16,2024,Medium,62.5
5.9,81.8,86.0,3,3,7.2,40.2,18,2024,High,73.0
7.1,84.2,63.1,4,4,7.2,100.0,17,2024,High,75.2
6.0,63.3,75.7,4,2,8.8,62.0,17,2024,Medium,63.7
8.1,86.8,76.5,4,3,7.3,61.6,15,2024,High,77.6
4.1,100.0,71.0,4,3,7.3,100.0,18,2024,High,62.0
7.9,93.3,75.9,3,5,8.4,79.0,16,2024,High,73.3
7.2,89.3,65.8,3,0,6.7,73.4,18,2024,Low,53.8
8.7,86.7,49.1,3,2,6.8,57.2,17,2024,Medium,67.4
8.9,66.0,35.3,4,5,5.4,86.0,17,2024,Medium,57.3
3.6,66.0,58.1,3,2,6.4,92.3,17,2024,Low,52.1
7.3,82.3,80.7,4,5,6.6,71.7,16,2024,High,69.1
3.1,74.0,51.4,3,3,6.7,39.3,16,2024,Low,48.3
8.9,59.7,85.0,3,2,8.0,100.0,17,2024,Medium,76.4
3.9,75.1,90.3,4,0,5.8,72.8,18,2024,Low,70.1
5.0,86.3,75.6,4,1,8.8,72.4,19,2024,Medium,59.4
6.5,88.1,65.3,3,1,4.5,77.4,17,2024,Low,52.1
7.8,68.3,84.4,4,2,7.7,63.5,15,2024,High,89.1
6.9,79.4,86.5,4,4,8.0,100.0,19,2024,High,83.9
7.9,85.8,64.4,4,2,7.8,91.1,17,2024,High,70.8
6.0,62.2,69.4,3,2,8.3,86.8,15,2024,Medium,66.7
6.6,69.2,55.0,3,1,6.7,100.0,19,2024,Low,53.2
1.6,79.8,72.6,4,3,8.5,65.4,16,2024,Medium,58.4
8.6,67.3,34.9,4,2,6.2,100.0,17,2024,Low,54.9
5.3,75.4,63.3,5,3,6.3,38.0,15,2024,Medium,61.3
4.9,100.0,54.3,3,2,9.5,89.6,18,2024,Medium,64.9
10.8,58.9,66.6,5,4,7.2,100.0,19,2024,High,72.4
0.0,99.9,55.3,3,3,8.1,59.1,19,2024,Low,58.1
6.2,84.8,37.4,3,1,7.6,100.0,15,2024,Low,48.7
0.4,62.9,57.5,3,1,7.9,53.1,18,2024,Low,48.0
6.8,89.5,60.4,5,0,4.6,100.0,17,2024,Medium,66.9
4.3,80.6,85.0,1,2,7.5,69.7,18,2024,Low,59.6
0.0,96.9,57.7,3,0,7.0,64.7,16,2024,Low,57.2
8.7,89.2,54.4,3,2,8.2,68.4,17,2024,Medium,58.1
2.8,82.7,48.9,2,1,6.0,78.6,16,2024,Low,46.5
8.4,75.7,86.3,4,2,8.4,75.3,18,2024,High,86.4
3.6,96.4,64.4,5,1,5.6,77.1,18,2024,Medium,71.4
4.8,74.5,72.4,3,2,6.5,83.7,16,2024,Low,62.9
0.3,60.4,43.3,3,5,5.1,82.3,17,2024,Low,46.1
7.1,53.5,39.9,4,3,5.7,78.1,15,2024,Low,52.7
4.6,62.7,53.6,3,2,7.0,70.0,15,2024,Medium,65.6
5.1,91.2,94.0,5,3,8.6,85.7,17,2024,High,86.6
5.8,74.9,50.5,3,0,7.0,84.8,18,2024,Low,58.9
1.9,69.2,58.0,5,1,5.5,83.9,19,2024,Low,60.5
7.7,73.9,68.2,3,5,4.5,78.0,17,2024,High,72.7
4.6,91.6,58.0,2,3,7.8,65.5,18,2024,Medium,58.9
11.7,88.9,75.7,4,0,6.2,79.3,17,2024,High,77.2
4.8,82.3,54.7,4,2,6.4,73.0,18,2024,Medium,59.8
5.0,71.6,50.4,3,2,8.3,40.8,18,2024,Low,52.7
2.6,74.5,100.0,2,4,6.8,96.0,16,2024,Medium,71.5
2.0,78.1,53.0,4,2,6.6,82.7,17,2024,Low,58.6
8.2,67.5,80.7,3,0,7.2,77.6,15,2024,Medium,69.5
8.7,78.5,52.9,4,2,8.8,87.4,15,2024,Medium,58.5
4.6,66.7,43.3,3,1,7.3,64.4,19,2024,Low,48.8
6.3,85.1,66.6,4,2,4.4,100.0,15,2024,Medium,73.7
9.1,86.7,46.5,5,1,6.0,99.7,16,2024,Medium,53.2
6.7,95.6,61.7,3,2,6.7,57.1,15,2024,Medium,68.7
7.2,83.6,55.3,4,3,8.0,66.6,17,2024,Medium,55.0
6.2,83.2,88.0,3,3,5.5,90.2,15,2024,High,75.8
4.4,68.3,43.3,4,3,7.2,82.4,15,2024,Low,45.2
7.0,79.3,78.8,3,3,6.9,77.7,19,2024,High,74.5
10.7,65.7,72.6,2,4,8.2,85.9,18,2024,High,71.1
4.7,56.1,64.3,4,2,5.8,44.3,16,2024,Low,48.4
8.2,76.3,55.9,4,1,7.2,61.4,15,2024,Medium,59.4
6.5,72.9,70.8,3,0,8.8,67.2,17,2024,Medium,76.8
4.5,88.6,71.6,1,1,8.1,91.7,18,2024,Low,61.7
8.2,66.5,74.3,3,1,7.7,39.2,19,2024,Medium,65.8
7.9,100.0,63.7,2,4,6.6,81.3,15,2024,High,69.0
7.5,73.3,49.7,3,1,7.2,71.2,17,2024,Low,56.4
10.4,79.0,82.1,4,0,6.9,89.7,17,2024,High,84.1
10.6,72.1,67.9,5,2,8.0,92.5,16,2024,High,75.2
6.1,90.9,58.2,3,1,7.6,100.0,18,2024,High,68.5
5.7,77.0,52.0,2,1,6.2,56.9,18,2024,Low,53.4
2.4,66.3,82.8,5,2,9.1,63.2,19,2024,Medium,67.4
9.8,54.3,90.1,1,4,8.4,78.9,15,2024,High,75.5
5.8,88.0,77.2,4,0,6.0,100.0,16,2024,High,80.0
4.5,89.1,78.3,3,1,6.6,85.9,18,2024,Low,64.8
3.7,84.8,86.8,4,3,6.8,79.9,16,2024,High,68.1
3.6,77.0,62.2,3,1,8.0,100.0,17,2024,Medium,46.2
10.4,75.5,100.0,3,2,6.0,70.8,17,2024,High,87.3
8.2,90.9,51.0,4,0,6.2,99.1,17,2024,Medium,56.2
2.3,78.6,64.1,5,3,8.1,100.0,15,2024,Medium,64.0
2.4,95.7,55.7,2,3,7.7,75.2,17,2024,Low,53.9
6.3,78.6,69.0,3,1,4.7,50.1,16,2024,Medium,76.2
3.5,78.1,95.7,1,4,7.8,80.6,19,2024,Medium,81.9
5.4,85.2,64.2,5,2,5.2,100.0,17,2024,Medium,64.2
9.9,99.5,74.7,5,3,6.2,86.9,18,2024,High,87.9
8.7,96.5,21.5,3,3,6.6,53.2,19,2024,Medium,48.3
1.7,79.3,74.8,3,2,6.4,100.0,15,2024,Low,67.7
3.5,74.8,84.0,3,3,6.2,92.3,15,2024,Low,62.6
6.6,63.1,70.0,3,1,5.8,96.0,18,2024,Medium,64.2
8.8,89.7,50.9,3,0,7.6,98.4,18,2024,Medium,61.3
3.9,55.0,48.8,3,2,5.1,68.2,15,2024,Low,40.9
6.9,100.0,59.1,2,1,6.4,97.1,19,2024,Medium,57.3
4.9,91.8,48.7,1,5,7.9,66.4,17,2024,Low,45.5
10.4,69.6,93.2,4,4,7.5,56.7,17,2024,High,79.8
7.6,97.2,75.5,4,1,5.3,63.1,18,2024,Medium,74.5
5.5,87.7,91.1,4,2,4.7,90.5,16,2024,Medium,83.4
2.3,86.5,63.4,4,2,5.7,70.6,17,2024,Low,64.5
3.3,76.3,55.8,5,2,4.4,100.0,16,2024,Medium,56.8
0.0,87.7,56.8,1,3,7.1,98.1,15,2024,Low,48.0
6.7,60.2,60.6,3,2,6.4,90.1,16,2024,Medium,61.3
7.7,80.9,60.1,3,2,6.5,100.0,16,2024,Medium,59.4
7.8,70.5,87.5,3,3,7.6,56.8,17,2024,High,80.4
4.5,76.0,82.6,4,0,8.0,95.2,17,2024,Medium,64.1
9.2,70.4,72.3,3,0,7.3,88.3,17,2024,Medium,73.6
10.0,71.1,41.4,3,1,6.7,55.1,16,2024,Medium,56.5
4.3,98.0,72.7,4,3,6.2,65.0,15,2024,Low,57.3
9.0,59.9,63.0,4,1,6.6,75.1,15,2024,Low,58.6
6.3,85.7,90.5,4,4,7.2,74.6,15,2024,High,82.0
4.7,64.2,82.3,3,0,8.1,77.3,16,2024,Low,67.8
9.1,98.5,70.3,4,2,5.3,66.9,15,2024,High,73.9
3.0,86.0,34.4,3,0,5.6,100.0,15,2024,Low,45.6
2.3,60.3,65.8,3,5,7.0,55.8,17,2024,Low,53.0
5.0,84.7,57.5,3,1,4.5,56.3,16,2024,Low,63.0
5.4,70.3,74.5,1,2,7.3,61.0,16,2024,Low,62.2
1.9,83.2,49.7,3,5,8.3,66.6,16,2024,Low,47.3
7.2,61.4,72.2,3,0,9.8,65.2,15,2024,Low,57.6
4.0,97.2,32.5,2,2,7.1,100.0,16,2024,Low,37.3
2.7,52.0,45.8,2,2,8.0,66.1,18,2024,Low,33.3
7.6,68.7,53.9,5,2,7.0,75.8,16,2024,High,60.6
4.9,64.9,59.3,3,3,8.9,55.3,16,2024,Low,54.5
8.6,85.3,74.2,3,2,6.5,69.6,16,2024,High,67.9
7.1,73.1,41.5,3,1,7.4,88.8,19,2024,Medium,58.1
5.5,77.4,57.7,4,3,7.7,90.2,15,2024,Medium,65.8
8.7,71.0,58.1,1,2,7.5,95.7,19,2024,Low,51.7
7.1,60.8,79.0,4,2,6.1,60.0,15,2024,Medium,78.0
6.0,76.8,64.9,4,5,5.4,65.9,18,2024,Medium,61.9
7.3,61.8,52.5,5,2,8.2,92.7,17,2024,Medium,61.8
7.4,54.4,50.7,2,3,7.3,77.6,17,2024,Low,49.3
3.3,88.8,59.2,4,4,7.1,76.9,16,2024,Medium,61.4
11.9,62.7,41.6,4,2,8.1,88.6,18,2024,Medium,69.4
6.2,100.0,94.0,2,3,8.0,95.9,17,2024,High,75.9
6.2,99.8,67.9,4,2,7.4,65.4,17,2024,High,69.4
1.6,92.4,53.4,3,1,7.8,76.1,17,2024,Low,50.4
6.3,64.1,51.1,3,3,6.4,75.8,15,2024,Low,45.6
6.4,100.0,48.7,5,4,7.6,60.6,18,2024,High,58.5
3.1,47.1,73.9,3,0,5.1,83.4,16,2024,Low,54.1
3.4,67.6,41.5,4,3,7.0,68.3,16,2024,Low,36.5
3.8,91.7,65.2,3,0,7.9,77.9,17,2024,Low,51.8
5.3,90.6,77.2,2,2,6.1,89.7,15,2024,Medium,70.4
6.5,69.8,58.6,5,3,7.2,82.8,19,2024,High,68.0
5.4,69.0,51.8,3,2,7.4,62.0,15,2024,Low,53.4
6.8,77.0,81.4,3,2,5.9,81.7,17,2024,Medium,63.5
7.7,78.8,49.9,3,1,8.4,80.5,17,2024,Medium,52.7
7.4,73.4,63.6,3,5,7.4,67.9,17,2024,High,64.0
6.9,100.0,69.8,2,2,5.0,62.5,17,2024,High,70.2
6.7,70.4,58.3,4,1,7.1,80.8,16,2024,Medium,65.5
6.7,100.0,48.8,3,0,8.7,52.9,19,2024,Low,49.0
5.6,85.7,59.1,3,1,7.0,58.8,18,2024,Medium,64.6
4.4,94.3,73.4,4,2,6.2,54.9,17,2024,High,77.1
5.8,59.1,56.3,3,3,6.3,56.2,16,2024,Low,57.6
7.6,94.4,75.3,4,5,6.8,69.4,18,2024,High,72.9
7.6,93.9,63.9,5,3,5.5,97.1,17,2024,High,73.2
7.3,70.7,58.3,5,3,8.7,89.1,15,2024,High,73.3
4.8,91.9,56.4,2,3,8.1,98.2,16,2024,Medium,56.3
5.5,59.3,71.7,3,2,8.3,67.0,17,2024,Low,57.3
5.5,73.4,86.0,3,2,5.2,41.8,17,2024,Low,70.1
4.5,96.3,69.9,3,3,7.2,67.2,17,2024,Low,54.6
8.2,77.5,52.6,5,1,8.3,98.3,17,2024,High,66.6
1.4,76.3,85.5,2,2,5.9,70.9,16,2024,Low,56.3
11.1,99.7,53.8,3,5,6.9,77.6,16,2024,High,66.5
11.2,52.7,95.7,2,2,5.7,74.1,17,2024,Medium,82.3
6.1,77.5,65.4,4,2,8.0,90.6,15,2024,Medium,61.8
7.0,79.1,53.9,4,4,6.7,92.9,16,2024,High,68.0
8.1,68.8,76.9,5,3,6.9,50.1,16,2024,High,78.6
4.1,99.2,63.0,3,2,5.6,34.3,16,2024,Low,50.1
7.4,67.3,75.1,4,3,8.9,89.8,15,2024,High,78.9
9.3,67.4,69.5,3,1,7.1,74.2,15,2024,Medium,64.4
1.5,45.4,45.9,4,0,7.9,89.8,16,2024,Low,35.5
2.4,95.6,66.9,2,5,7.5,73.0,16,2024,Medium,60.8
7.9,75.4,76.0,3,3,5.9,87.4,15,2024,High,71.1
